day,shopper_id,gender,age_group,entry_time,exit_time,dwell_min,sections_visited,n_sections,browsing_min,approached_fitting,used_fitting_room,fitting_wait_min,gave_up_fitting,joined_queue,initial_queue_position,queue_wait_min,abandoned_queue,reached_counter,purchased,funnel_stage
Wednesday,54,female,adult,15:34,15:45,11,Hats & Handbags,1,5,False,False,,False,False,,0,False,False,False,browsed
Wednesday,55,male,adult,15:36,16:48,72,Pants;Stockings;Jeans,3,20,False,False,,False,True,3,4,False,True,True,purchased
Wednesday,56,male,adult,15:40,17:09,89,Hats & Handbags;Stockings;Jeans,3,12,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,57,female,young,15:46,16:56,70,Pants;Stockings;Underwear,3,50,False,False,,False,False,,0,False,False,False,browsed
Wednesday,58,female,young,15:47,16:31,44,Underwear;Tops,2,7,True,True,0,False,True,2,5,False,True,True,purchased
Wednesday,59,female,adult,15:48,17:22,94,Underwear;Jeans,2,17,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,60,female,senior,15:54,18:01,127,Hats & Handbags;Jeans;Underwear;Tops;Skirts & Dresses;Pants,6,56,False,False,,False,False,,0,False,False,False,browsed
Wednesday,61,female,young,15:58,18:12,134,Underwear;Hats & Handbags;Tops;Pants,4,63,True,True,0,False,True,3,4,True,False,False,queued
Wednesday,62,male,senior,16:06,16:37,31,Hats & Handbags;Pants,2,8,False,False,,False,False,,0,False,False,False,browsed
Wednesday,63,female,adult,16:08,17:55,107,Hats & Handbags;Skirts & Dresses;Jeans;Stockings;Tops,5,35,False,False,,False,True,2,5,False,True,True,purchased
Wednesday,64,female,young,16:10,17:12,62,Tops;Skirts & Dresses;Stockings;Underwear,4,40,False,False,,False,False,,0,False,False,False,browsed
Wednesday,65,female,adult,16:15,18:37,142,Hats & Handbags;Underwear;Tops;Stockings;Jeans,5,34,True,True,0,False,True,2,4,False,True,True,purchased
Wednesday,66,male,adult,16:21,16:55,34,Jeans,1,6,False,False,,False,True,1,0,False,True,True,purchased
Wednesday,67,female,senior,16:34,18:06,92,Skirts & Dresses;Tops;Underwear;Pants,4,28,False,False,,False,True,3,13,False,True,True,purchased
Wednesday,68,female,senior,16:47,19:31,164,Skirts & Dresses;Tops;Pants;Stockings;Hats & Handbags;Underwear,6,48,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,69,male,young,16:56,17:44,48,Stockings;Underwear;Pants,3,21,False,False,,False,True,4,3,True,False,False,queued
Wednesday,70,male,adult,16:57,17:16,19,Stockings,1,4,False,False,,False,True,2,2,False,True,True,purchased
Wednesday,71,female,adult,16:59,17:49,50,Tops;Pants,2,11,True,True,0,False,True,3,6,True,False,False,queued
Wednesday,72,female,adult,17:00,17:38,38,Pants;Skirts & Dresses,2,6,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,73,female,senior,17:02,19:02,120,Tops;Stockings;Jeans;Skirts & Dresses;Hats & Handbags,5,44,True,True,0,False,True,2,1,False,True,True,purchased
Wednesday,74,female,adult,17:11,18:32,81,Hats & Handbags;Underwear;Pants,3,41,True,False,,True,True,1,0,False,True,True,purchased
Wednesday,75,female,senior,17:12,18:12,60,Pants;Hats & Handbags,2,10,False,False,,False,True,4,14,False,True,True,purchased
Wednesday,76,female,adult,17:23,18:53,90,Jeans;Stockings;Hats & Handbags;Skirts & Dresses;Tops,5,39,True,True,0,False,True,2,0,False,True,True,purchased
Wednesday,77,female,adult,17:24,18:38,74,Skirts & Dresses;Pants;Hats & Handbags;Stockings,4,15,True,True,0,False,True,2,5,False,True,True,purchased
Wednesday,78,male,adult,17:35,19:07,92,Underwear;Tops;Stockings;Skirts & Dresses,4,36,True,True,0,False,False,,0,False,False,False,used_fitting
Wednesday,79,male,adult,17:39,19:00,81,Stockings;Tops;Pants;Underwear,4,20,False,False,,False,False,,0,False,False,False,browsed
Wednesday,80,male,young,17:41,18:08,27,Jeans;Stockings,2,5,False,False,,False,True,3,9,False,True,True,purchased
Wednesday,81,female,adult,17:48,18:48,60,Hats & Handbags;Pants,2,16,True,False,,True,True,2,4,False,True,True,purchased
Wednesday,82,male,adult,17:49,19:20,91,Tops;Skirts & Dresses;Jeans;Pants;Underwear,5,43,False,False,,False,False,,0,False,False,False,browsed
Wednesday,83,female,senior,17:53,19:39,106,Hats & Handbags;Underwear;Jeans;Tops;Pants,5,53,False,False,,False,False,,0,False,False,False,browsed
Wednesday,84,female,young,17:55,18:42,47,Skirts & Dresses;Hats & Handbags;Jeans;Underwear,4,26,False,False,,False,False,,0,False,False,False,browsed
Wednesday,85,male,young,18:47,19:31,44,Hats & Handbags;Underwear;Skirts & Dresses,3,13,False,False,,False,True,2,5,False,True,True,purchased
Wednesday,86,female,young,18:52,20:30,98,Pants;Jeans;Hats & Handbags;Stockings,4,34,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,87,female,senior,18:53,,,Skirts & Dresses;Pants;Tops;Underwear;Stockings;Jeans,6,50,True,True,0,False,False,,0,False,False,False,used_fitting
Wednesday,88,male,adult,19:37,20:25,48,Tops;Pants;Stockings,3,17,False,False,,False,False,,0,False,False,False,browsed
Wednesday,89,female,adult,20:08,,,Skirts & Dresses;Underwear;Pants,3,13,True,True,0,False,True,1,0,False,True,False,at_counter
Wednesday,90,male,adult,20:43,,,Skirts & Dresses,1,3,False,False,,False,False,,0,False,False,False,browsed
Wednesday,91,female,senior,20:49,,,Jeans,1,6,False,False,,False,False,,0,False,False,False,browsed
Thursday,1,male,young,10:07,10:59,52,Stockings;Tops;Hats & Handbags;Skirts & Dresses;Underwear,5,24,False,False,,False,False,,0,False,False,False,browsed
Thursday,2,female,young,10:13,11:10,57,Tops;Skirts & Dresses;Underwear;Hats & Handbags,4,26,False,False,,False,True,1,0,False,True,True,purchased
Thursday,3,male,adult,10:14,11:09,55,Hats & Handbags;Jeans,2,10,False,False,,False,False,,0,False,False,False,browsed
Thursday,4,female,adult,10:16,12:27,131,Tops;Jeans;Hats & Handbags;Underwear,4,66,False,False,,False,False,,0,False,False,False,browsed
Thursday,5,female,young,10:39,12:01,82,Pants;Tops;Hats & Handbags;Underwear;Stockings;Jeans;Skirts & Dresses,7,46,False,False,,False,False,,0,False,False,False,browsed
Thursday,6,female,adult,10:43,12:02,79,Stockings;Underwear;Hats & Handbags;Jeans,4,17,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,7,male,young,11:06,11:52,46,Underwear;Jeans;Tops,3,32,False,False,,False,False,,0,False,False,False,browsed
Thursday,8,male,young,11:11,11:31,20,Stockings;Underwear,2,11,False,False,,False,False,,0,False,False,False,browsed
Thursday,9,female,senior,11:21,12:04,43,Pants;Skirts & Dresses;Tops,3,14,False,False,,False,True,2,5,False,True,True,purchased
Thursday,10,female,adult,11:30,14:30,180,Hats & Handbags;Jeans;Tops;Pants;Stockings;Skirts & Dresses,6,76,True,True,0,False,True,3,3,True,False,False,queued
Thursday,11,female,senior,11:33,14:26,173,Skirts & Dresses;Jeans;Pants;Tops;Stockings,5,72,True,True,0,False,True,2,6,False,True,True,purchased
Thursday,12,male,adult,11:36,13:03,87,Skirts & Dresses;Jeans;Stockings;Underwear;Tops;Pants,6,42,False,False,,False,False,,0,False,False,False,browsed
Thursday,13,male,senior,11:45,13:25,100,Stockings;Jeans;Pants;Underwear;Skirts & Dresses;Hats & Handbags,6,46,False,False,,False,False,,0,False,False,False,browsed
Thursday,14,female,adult,11:48,14:34,166,Underwear;Tops;Pants;Stockings,4,69,True,True,0,False,True,4,0,True,False,False,queued
Thursday,15,female,young,11:56,12:31,35,Tops;Stockings,2,12,False,False,,False,True,1,0,False,True,True,purchased
Thursday,16,female,young,11:58,15:13,195,Underwear;Tops;Jeans;Skirts & Dresses;Hats & Handbags;Pants;Stockings,7,83,True,True,0,False,True,3,8,False,True,True,purchased
Thursday,17,female,young,11:59,12:35,36,Tops,1,7,True,True,0,False,True,2,3,False,True,True,purchased
Thursday,18,female,adult,12:11,15:29,198,Skirts & Dresses;Hats & Handbags;Underwear;Stockings;Pants;Jeans,6,74,True,True,0,False,True,3,2,False,True,True,purchased
Thursday,19,male,adult,12:18,13:18,60,Hats & Handbags;Skirts & Dresses,2,25,False,False,,False,True,1,0,False,True,True,purchased
Thursday,20,male,adult,12:19,13:03,44,Skirts & Dresses;Tops;Hats & Handbags,3,11,False,False,,False,True,1,0,False,True,True,purchased
Thursday,21,female,senior,12:24,13:16,52,Hats & Handbags;Tops,2,12,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,22,male,adult,12:26,13:29,63,Hats & Handbags;Skirts & Dresses;Stockings,3,16,False,False,,False,False,,0,False,False,False,browsed
Thursday,23,female,young,12:38,13:06,28,Stockings;Underwear,2,13,False,False,,False,True,2,0,True,False,False,queued
Thursday,24,female,senior,12:39,14:19,100,Stockings;Hats & Handbags;Tops,3,24,True,True,0,False,True,2,1,False,True,True,purchased
Thursday,25,male,adult,12:42,13:05,23,Tops;Skirts & Dresses,2,8,False,False,,False,False,,0,False,False,False,browsed
Thursday,26,male,young,12:44,13:46,62,Underwear;Tops;Jeans;Pants,4,18,False,False,,False,True,1,0,False,True,True,purchased
Thursday,27,male,young,12:51,13:14,23,Pants,1,6,False,False,,False,True,2,1,True,False,False,queued
Thursday,28,female,adult,12:53,13:36,43,Underwear;Pants;Jeans,3,24,False,False,,False,False,,0,False,False,False,browsed
Thursday,29,female,young,13:01,14:46,105,Tops;Underwear;Skirts & Dresses;Stockings;Hats & Handbags;Jeans,6,45,True,False,,True,True,3,0,True,False,False,queued
Thursday,30,male,young,13:02,14:09,67,Underwear;Tops;Stockings;Jeans,4,18,False,False,,False,True,1,0,False,True,True,purchased
Thursday,31,male,adult,13:05,13:39,34,Tops;Underwear,2,7,False,False,,False,False,,0,False,False,False,browsed
Thursday,32,female,young,13:10,13:46,36,Stockings;Skirts & Dresses;Pants,3,9,False,False,,False,True,2,5,False,True,True,purchased
Thursday,33,female,adult,13:11,14:40,89,Underwear;Skirts & Dresses;Stockings;Jeans;Pants;Tops,6,40,False,False,,False,True,4,0,True,False,False,queued
Thursday,34,female,adult,13:13,13:33,20,Pants,1,6,False,False,,False,True,1,0,False,True,True,purchased
Thursday,35,female,adult,13:14,15:14,120,Tops;Skirts & Dresses;Pants;Hats & Handbags,4,37,True,True,0,False,True,2,4,False,True,True,purchased
Thursday,36,female,adult,13:16,14:56,100,Hats & Handbags;Pants;Tops;Underwear,4,39,False,False,,False,False,,0,False,False,False,browsed
Thursday,37,male,senior,13:21,13:54,33,Tops;Hats & Handbags,2,8,False,False,,False,False,,0,False,False,False,browsed
Thursday,38,female,adult,13:23,15:31,128,Jeans;Hats & Handbags;Underwear;Pants;Skirts & Dresses,5,53,False,False,,False,False,,0,False,False,False,browsed
Thursday,39,male,adult,13:24,13:32,8,Jeans,1,4,False,False,,False,False,,0,False,False,False,browsed
Thursday,40,female,adult,13:25,16:04,159,Tops;Hats & Handbags;Stockings;Underwear;Jeans;Skirts & Dresses;Pants,7,94,True,True,0,False,True,2,3,False,True,True,purchased
Thursday,41,female,adult,13:28,14:33,65,Tops;Skirts & Dresses;Stockings;Pants,4,30,False,False,,False,True,4,10,True,False,False,queued
Thursday,42,male,adult,13:31,14:31,60,Underwear;Hats & Handbags,2,20,False,False,,False,False,,0,False,False,False,browsed
Thursday,43,female,adult,13:33,15:37,124,Stockings;Tops;Underwear;Hats & Handbags;Skirts & Dresses,5,68,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,44,male,senior,13:35,14:38,63,Hats & Handbags;Pants,2,9,True,True,0,False,True,5,3,True,False,False,queued
Thursday,45,female,senior,13:39,14:34,55,Jeans;Underwear;Pants;Stockings,4,19,False,False,,False,True,2,5,False,True,True,purchased
Thursday,46,female,young,13:41,15:57,136,Hats & Handbags;Underwear;Skirts & Dresses;Tops;Stockings;Jeans;Pants,7,72,True,True,0,False,True,2,3,False,True,True,purchased
Thursday,47,male,senior,13:42,13:53,11,Tops,1,5,False,False,,False,False,,0,False,False,False,browsed
Thursday,48,male,young,13:46,15:09,83,Skirts & Dresses;Tops;Underwear;Stockings;Pants,5,41,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,49,female,young,13:51,15:05,74,Tops;Hats & Handbags;Jeans,3,25,False,False,,False,True,1,0,False,True,True,purchased
Thursday,50,female,young,13:53,17:09,196,Tops;Hats & Handbags;Underwear;Skirts & Dresses;Jeans;Stockings;Pants,7,105,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,51,male,adult,13:56,14:40,44,Hats & Handbags;Jeans,2,6,False,False,,False,True,4,14,False,True,True,purchased
Thursday,52,female,adult,14:01,15:35,94,Hats & Handbags;Tops;Pants;Stockings,4,26,True,True,0,False,True,2,8,False,True,True,purchased
Thursday,53,male,adult,14:05,14:50,45,Hats & Handbags;Underwear,2,6,False,False,,False,True,6,11,False,True,True,purchased
Thursday,54,female,adult,14:09,16:05,116,Hats & Handbags;Jeans;Pants;Skirts & Dresses;Underwear,5,42,False,False,,False,True,3,2,True,False,False,queued
Thursday,55,male,adult,14:10,14:37,27,Pants;Skirts & Dresses,2,4,False,False,,False,True,4,10,True,False,False,queued
Thursday,56,female,adult,14:15,16:29,134,Skirts & Dresses;Stockings;Underwear;Jeans;Hats & Handbags,5,61,False,False,,False,True,1,0,False,True,True,purchased
Thursday,57,female,young,14:16,15:39,83,Stockings;Tops;Skirts & Dresses;Jeans;Hats & Handbags;Underwear,6,41,False,False,,False,True,1,0,False,True,True,purchased
Thursday,58,male,senior,14:17,15:07,50,Hats & Handbags;Jeans,2,9,False,False,,False,False,,0,False,False,False,browsed
Thursday,59,female,senior,14:26,16:28,122,Tops;Hats & Handbags;Pants;Underwear;Stockings;Skirts & Dresses;Jeans,7,58,False,False,,False,False,,0,False,False,False,browsed
Thursday,60,female,young,14:27,14:51,24,Tops,1,4,False,False,,False,True,3,11,False,True,True,purchased
Thursday,61,male,senior,14:31,15:16,45,Hats & Handbags;Pants;Tops,3,12,False,False,,False,False,,0,False,False,False,browsed
Thursday,62,female,adult,14:37,16:43,126,Skirts & Dresses;Stockings;Tops;Hats & Handbags;Jeans,5,38,False,False,,False,True,1,0,False,True,True,purchased
Thursday,63,female,young,14:40,15:03,23,Jeans;Stockings,2,9,False,False,,False,True,4,2,True,False,False,queued
Thursday,64,male,adult,14:41,15:13,32,Stockings;Jeans;Pants,3,13,False,False,,False,True,2,0,True,False,False,queued
Thursday,65,male,adult,14:49,15:26,37,Tops;Skirts & Dresses;Hats & Handbags,3,15,False,False,,False,False,,0,False,False,False,browsed
Thursday,66,male,young,14:51,15:14,23,Hats & Handbags,1,2,False,False,,False,True,4,9,False,True,True,purchased
Thursday,67,female,senior,14:57,15:43,46,Underwear;Stockings;Jeans,3,16,False,False,,False,False,,0,False,False,False,browsed
Thursday,68,female,young,15:05,16:01,56,Stockings;Underwear,2,12,True,True,0,False,True,4,1,True,False,False,queued
Thursday,69,female,young,15:08,17:14,126,Jeans;Hats & Handbags;Stockings;Pants;Tops;Skirts & Dresses,6,65,False,False,,False,True,2,5,False,True,True,purchased
Thursday,70,male,young,15:15,16:54,99,Pants;Hats & Handbags;Stockings;Skirts & Dresses;Jeans,5,44,False,False,,False,False,,0,False,False,False,browsed
Thursday,71,female,senior,15:20,17:46,146,Tops;Skirts & Dresses;Hats & Handbags;Stockings;Pants;Underwear,6,44,True,True,0,False,True,2,4,False,True,True,purchased
Thursday,72,female,young,15:25,18:25,180,Pants;Skirts & Dresses;Jeans;Stockings;Hats & Handbags;Tops,6,86,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,73,female,adult,15:27,16:01,34,Tops;Hats & Handbags,2,17,False,False,,False,True,2,0,True,False,False,queued
Thursday,74,female,young,15:28,17:04,96,Pants;Stockings;Underwear;Hats & Handbags;Skirts & Dresses,5,42,True,True,0,False,True,3,3,True,False,False,queued
Thursday,75,female,adult,15:29,16:49,80,Stockings;Tops;Hats & Handbags;Skirts & Dresses;Jeans,5,28,False,False,,False,True,4,10,True,False,False,queued
Thursday,76,female,young,15:33,15:51,18,Underwear,1,4,False,False,,False,True,1,0,False,True,True,purchased
Thursday,77,male,adult,15:39,16:18,39,Pants;Stockings,2,18,False,False,,False,False,,0,False,False,False,browsed
Thursday,78,female,adult,15:44,16:27,43,Hats & Handbags;Tops;Jeans,3,10,False,False,,False,True,2,2,False,True,True,purchased
Thursday,79,female,young,15:47,17:12,85,Skirts & Dresses;Underwear;Hats & Handbags,3,19,True,True,0,False,True,4,7,True,False,False,queued
Thursday,80,female,adult,15:48,17:19,91,Hats & Handbags;Skirts & Dresses;Tops,3,50,True,True,0,False,True,3,3,True,False,False,queued
Thursday,81,female,senior,15:50,18:10,140,Tops;Stockings;Hats & Handbags;Skirts & Dresses;Jeans;Pants,6,62,False,False,,False,True,3,3,True,False,False,queued
Thursday,82,male,young,15:54,17:17,83,Skirts & Dresses;Stockings;Pants;Jeans,4,42,False,False,,False,True,2,1,False,True,True,purchased
Thursday,83,male,adult,15:55,16:55,60,Underwear;Hats & Handbags,2,21,False,False,,False,True,3,5,False,True,True,purchased
Thursday,84,male,young,15:56,16:48,52,Stockings,1,7,True,True,0,False,True,4,8,True,False,False,queued
Thursday,85,male,senior,15:57,18:08,131,Pants;Jeans;Skirts & Dresses;Tops;Hats & Handbags,5,55,True,True,0,False,True,2,0,False,True,True,purchased
Thursday,86,female,adult,15:58,17:28,90,Underwear;Tops;Stockings;Pants;Skirts & Dresses,5,37,False,False,,False,True,2,3,False,True,True,purchased
Thursday,87,female,senior,16:05,18:03,118,Pants;Skirts & Dresses;Stockings;Hats & Handbags,4,59,False,False,,False,False,,0,False,False,False,browsed
Thursday,88,female,young,16:10,16:29,19,Skirts & Dresses,1,3,False,False,,False,True,2,4,False,True,True,purchased
Thursday,89,male,adult,16:12,17:03,51,Skirts & Dresses;Hats & Handbags;Pants;Jeans,4,26,False,False,,False,True,5,0,True,False,False,queued
Thursday,90,female,young,16:14,18:21,127,Underwear;Hats & Handbags;Skirts & Dresses;Stockings;Jeans,5,51,True,True,0,False,True,3,3,False,True,True,purchased
Thursday,91,male,adult,16:15,16:46,31,Jeans,1,4,False,False,,False,True,5,2,True,False,False,queued
Thursday,92,female,young,16:17,17:27,70,Stockings;Hats & Handbags;Jeans,3,29,False,False,,False,False,,0,False,False,False,browsed
Thursday,93,male,adult,16:21,16:40,19,Hats & Handbags,1,4,False,False,,False,True,2,3,False,True,True,purchased
Thursday,94,female,senior,16:23,17:55,92,Pants;Skirts & Dresses;Underwear;Tops,4,30,False,False,,False,True,3,3,False,True,True,purchased
Thursday,95,male,adult,16:25,17:20,55,Stockings;Skirts & Dresses;Hats & Handbags;Jeans,4,26,False,False,,False,False,,0,False,False,False,browsed
Thursday,96,male,young,16:29,16:56,27,Pants;Stockings,2,10,False,False,,False,False,,0,False,False,False,browsed
Thursday,97,male,young,16:36,16:57,21,Jeans,1,2,False,False,,False,True,2,3,False,True,True,purchased
Thursday,98,male,adult,16:39,17:47,68,Skirts & Dresses;Jeans;Tops,3,17,False,False,,False,True,4,7,True,False,False,queued
Thursday,99,male,adult,16:40,16:50,10,Pants,1,2,False,False,,False,True,3,0,True,False,False,queued
Thursday,100,female,adult,16:43,18:11,88,Skirts & Dresses;Underwear;Tops;Pants,4,34,False,False,,False,False,,0,False,False,False,browsed
Thursday,101,female,adult,16:44,17:44,60,Tops;Underwear,2,9,True,True,0,False,True,3,17,False,True,True,purchased
Thursday,102,male,adult,16:45,18:28,103,Pants;Hats & Handbags;Jeans;Tops;Underwear;Stockings,6,52,False,False,,False,True,1,0,False,True,True,purchased
Thursday,103,male,young,16:46,17:38,52,Pants;Jeans;Underwear;Tops,4,31,False,False,,False,False,,0,False,False,False,browsed
Thursday,104,male,young,16:55,17:50,55,Underwear;Jeans;Tops;Stockings,4,14,False,False,,False,False,,0,False,False,False,browsed
Thursday,105,female,adult,16:56,18:54,118,Hats & Handbags;Skirts & Dresses;Underwear;Pants,4,66,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,106,female,senior,16:57,18:09,72,Hats & Handbags;Stockings;Jeans,3,22,True,True,0,False,True,2,1,True,False,False,queued
Thursday,107,male,adult,16:58,18:45,107,Tops;Pants;Hats & Handbags;Skirts & Dresses,4,39,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,108,female,young,17:03,18:44,101,Underwear;Tops;Pants;Skirts & Dresses;Hats & Handbags,5,38,True,True,0,False,True,2,1,False,True,True,purchased
Thursday,109,female,young,17:04,18:09,65,Tops;Skirts & Dresses;Stockings;Underwear,4,12,True,True,0,False,True,2,6,False,True,True,purchased
Thursday,110,male,adult,17:14,17:39,25,Pants,1,4,False,False,,False,True,3,11,True,False,False,queued
Thursday,111,female,young,17:17,18:31,74,Jeans;Stockings;Skirts & Dresses;Pants,4,26,True,True,0,False,True,2,1,False,True,True,purchased
Thursday,112,female,adult,17:18,17:54,36,Pants;Skirts & Dresses;Underwear,3,12,False,False,,False,True,2,2,False,True,True,purchased
Thursday,113,male,adult,17:19,19:12,113,Jeans;Stockings;Skirts & Dresses;Hats & Handbags;Tops;Pants,6,41,False,False,,False,True,1,0,False,True,True,purchased
Thursday,114,female,young,17:21,18:05,44,Underwear;Stockings;Hats & Handbags,3,27,False,False,,False,False,,0,False,False,False,browsed
Thursday,115,male,adult,17:22,18:15,53,Skirts & Dresses;Underwear;Stockings;Tops,4,23,False,False,,False,True,2,3,True,False,False,queued
Thursday,116,male,young,17:26,17:33,7,Pants,1,3,False,False,,False,False,,0,False,False,False,browsed
Thursday,117,female,young,17:40,18:36,56,Underwear;Pants;Tops;Hats & Handbags,4,27,False,False,,False,True,3,6,False,True,True,purchased
Thursday,118,female,senior,17:54,18:48,54,Stockings;Pants;Underwear,3,24,False,False,,False,False,,0,False,False,False,browsed
Thursday,119,female,young,18:10,18:45,35,Stockings;Pants,2,17,False,False,,False,True,2,3,False,True,True,purchased
Thursday,120,female,adult,18:24,20:35,131,Jeans;Skirts & Dresses;Tops;Hats & Handbags;Stockings,5,36,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,121,male,adult,18:29,19:24,55,Underwear;Jeans;Skirts & Dresses;Tops,4,19,False,False,,False,True,1,0,False,True,True,purchased
Thursday,122,female,adult,18:49,20:20,91,Underwear;Pants;Jeans;Skirts & Dresses;Hats & Handbags,5,53,False,False,,False,True,1,0,False,True,True,purchased
Thursday,123,female,young,19:06,20:35,89,Skirts & Dresses;Hats & Handbags;Pants;Stockings;Tops,5,50,False,False,,False,True,1,0,False,True,True,purchased
Thursday,124,female,adult,19:23,20:49,86,Jeans;Pants;Skirts & Dresses;Tops,4,34,False,False,,False,True,2,2,False,True,True,purchased
Thursday,125,male,senior,19:34,,,Skirts & Dresses;Pants;Hats & Handbags,3,16,True,True,0,False,True,2,3,False,True,True,purchased
Thursday,126,male,young,19:38,20:49,71,Hats & Handbags;Underwear;Tops;Jeans,4,34,False,False,,False,True,2,3,False,True,True,purchased
Thursday,127,female,young,19:50,20:36,46,Stockings;Pants;Jeans;Underwear,4,27,False,False,,False,False,,0,False,False,False,browsed
Thursday,128,male,adult,20:38,,,Stockings;Underwear,2,9,False,False,,False,False,,0,False,False,False,browsed
Thursday,129,male,senior,20:58,,,,0,0,False,False,,False,False,,0,False,False,False,entered_only
Friday,1,male,senior,10:29,11:28,59,Jeans;Underwear;Stockings;Pants,4,20,False,False,,False,True,1,0,False,True,True,purchased
Friday,2,female,young,10:32,11:47,75,Underwear;Pants;Stockings,3,53,False,False,,False,False,,0,False,False,False,browsed
Friday,3,female,senior,10:37,12:42,125,Stockings;Skirts & Dresses;Pants,3,29,True,True,0,False,True,1,0,False,True,True,purchased
Friday,4,female,adult,10:38,11:41,63,Jeans;Tops;Skirts & Dresses,3,12,False,False,,False,True,1,0,False,True,True,purchased
Friday,5,male,senior,10:39,12:40,121,Skirts & Dresses;Tops;Pants;Underwear,4,45,False,False,,False,True,2,6,False,True,True,purchased
Friday,6,male,adult,10:40,11:47,67,Jeans;Hats & Handbags;Skirts & Dresses;Underwear;Stockings,5,32,False,False,,False,True,2,2,True,False,False,queued
Friday,7,female,senior,10:48,15:35,287,Tops;Pants;Jeans;Skirts & Dresses;Stockings;Hats & Handbags;Underwear,7,132,True,True,0,False,True,4,10,False,True,True,purchased
Friday,8,male,adult,10:51,12:13,82,Skirts & Dresses;Jeans;Stockings;Tops,4,23,False,False,,False,True,2,1,False,True,True,purchased
Friday,9,female,young,11:00,12:00,60,Hats & Handbags;Jeans;Tops,3,14,True,True,0,False,True,1,0,False,True,True,purchased
Friday,10,female,young,11:09,12:16,67,Underwear;Tops;Stockings;Jeans;Hats & Handbags,5,39,False,False,,False,False,,0,False,False,False,browsed
Friday,11,female,senior,11:11,12:40,89,Hats & Handbags;Jeans;Skirts & Dresses;Tops,4,36,False,False,,False,False,,0,False,False,False,browsed
Friday,12,male,young,11:15,12:29,74,Hats & Handbags;Skirts & Dresses;Pants;Jeans;Stockings,5,33,False,False,,False,True,1,0,False,True,True,purchased
Friday,13,male,young,11:17,11:38,21,Stockings,1,3,False,False,,False,True,2,7,False,True,True,purchased
Friday,14,female,young,11:21,13:36,135,Tops;Skirts & Dresses;Stockings;Hats & Handbags;Pants;Underwear;Jeans,7,69,True,True,0,False,True,4,0,True,False,False,queued
Friday,15,male,young,11:22,11:47,25,Underwear;Hats & Handbags,2,5,False,False,,False,True,1,0,False,True,True,purchased
Friday,16,female,adult,11:38,14:01,143,Jeans;Skirts & Dresses;Pants;Underwear;Hats & Handbags;Stockings;Tops,7,85,True,False,,True,True,5,1,True,False,False,queued
Friday,17,female,adult,11:40,13:03,83,Pants;Tops;Stockings;Hats & Handbags,4,19,True,True,0,False,True,5,12,False,True,True,purchased
Friday,18,male,adult,11:41,12:48,67,Underwear;Jeans;Skirts & Dresses,3,11,False,False,,False,True,4,4,True,False,False,queued
Friday,19,female,adult,11:42,13:09,87,Jeans;Stockings;Pants;Tops;Underwear,5,62,False,False,,False,False,,0,False,False,False,browsed
Friday,20,female,senior,11:43,12:51,68,Hats & Handbags;Underwear;Jeans;Stockings,4,17,False,False,,False,True,4,3,True,False,False,queued
Friday,21,male,adult,11:46,12:16,30,Stockings;Pants,2,10,False,False,,False,False,,0,False,False,False,browsed
Friday,22,female,adult,11:47,15:28,221,Jeans;Pants;Underwear;Skirts & Dresses;Stockings;Tops;Hats & Handbags,7,115,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,23,male,adult,11:48,12:31,43,Hats & Handbags,1,6,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,24,female,young,11:50,13:30,100,Tops;Pants;Stockings;Hats & Handbags;Skirts & Dresses,5,56,True,True,0,False,True,5,2,True,False,False,queued
Friday,25,male,senior,11:51,13:29,98,Jeans;Tops;Hats & Handbags;Skirts & Dresses;Pants;Underwear,6,38,False,False,,False,False,,0,False,False,False,browsed
Friday,26,female,senior,11:52,14:42,170,Stockings;Pants;Hats & Handbags;Skirts & Dresses;Tops;Underwear,6,57,True,True,0,False,True,5,15,False,True,True,purchased
Friday,27,female,senior,11:53,15:26,213,Stockings;Hats & Handbags;Pants;Jeans;Skirts & Dresses;Underwear;Tops,7,82,False,False,,False,True,5,19,False,True,True,purchased
Friday,28,female,senior,11:58,12:47,49,Jeans;Pants,2,13,False,False,,False,True,2,2,False,True,True,purchased
Friday,29,male,young,12:01,12:52,51,Skirts & Dresses;Tops;Jeans;Underwear,4,19,False,False,,False,True,5,5,True,False,False,queued
Friday,30,male,adult,12:03,13:20,77,Pants;Tops;Skirts & Dresses;Stockings;Jeans;Underwear,6,40,False,False,,False,False,,0,False,False,False,browsed
Friday,31,male,senior,12:04,13:01,57,Stockings;Jeans,2,6,False,False,,False,True,3,10,False,True,True,purchased
