day,shopper_id,gender,age_group,entry_time,exit_time,dwell_min,sections_visited,n_sections,browsing_min,approached_fitting,used_fitting_room,fitting_wait_min,gave_up_fitting,joined_queue,initial_queue_position,queue_wait_min,abandoned_queue,reached_counter,purchased,funnel_stage
Wednesday,66,female,adult,16:00,16:45,45,Tops;Skirts & Dresses;Stockings;Hats & Handbags,4,20,False,False,,False,True,1,0,False,True,True,purchased
Wednesday,67,female,young,16:02,16:28,26,Stockings;Pants,2,7,False,False,,False,True,2,4,False,True,True,purchased
Wednesday,68,female,adult,16:09,18:11,122,Skirts & Dresses;Underwear;Jeans;Pants,4,35,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,69,female,adult,16:16,17:34,78,Jeans;Hats & Handbags;Underwear,3,28,False,False,,False,True,3,3,True,False,False,queued
Wednesday,70,female,young,16:20,17:17,57,Stockings;Jeans;Tops;Underwear,4,37,False,False,,False,True,3,4,True,False,False,queued
Wednesday,71,female,adult,16:28,17:21,53,Jeans;Stockings;Hats & Handbags;Tops,4,21,False,False,,False,True,2,1,False,True,True,purchased
Wednesday,72,female,young,16:30,17:01,31,Stockings;Underwear,2,17,False,False,,False,True,2,3,True,False,False,queued
Wednesday,73,male,adult,16:35,18:04,89,Jeans;Hats & Handbags,2,17,True,True,0,False,True,2,8,False,True,True,purchased
Wednesday,74,female,adult,16:38,18:32,114,Tops;Skirts & Dresses;Hats & Handbags;Jeans;Pants;Stockings,6,69,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,75,male,adult,16:43,17:39,56,Tops;Stockings,2,28,False,False,,False,True,2,4,False,True,True,purchased
Wednesday,76,female,adult,16:52,20:53,241,Stockings;Tops;Skirts & Dresses;Hats & Handbags;Jeans;Pants;Underwear,7,136,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,77,female,young,16:56,17:57,61,Stockings;Tops;Hats & Handbags;Skirts & Dresses,4,33,False,False,,False,False,,0,False,False,False,browsed
Wednesday,78,female,adult,16:58,17:47,49,Stockings;Skirts & Dresses;Jeans,3,22,False,False,,False,True,1,0,False,True,True,purchased
Wednesday,79,female,adult,16:59,17:21,22,Stockings,1,3,False,False,,False,True,4,6,True,False,False,queued
Wednesday,80,female,young,17:00,19:16,136,Jeans;Hats & Handbags;Skirts & Dresses;Pants;Stockings;Underwear;Tops,7,89,False,False,,False,False,,0,False,False,False,browsed
Wednesday,81,female,young,17:11,17:37,26,Tops;Jeans,2,17,False,False,,False,False,,0,False,False,False,browsed
Wednesday,82,female,senior,17:17,20:11,174,Underwear;Pants;Tops;Hats & Handbags;Stockings;Skirts & Dresses,6,57,True,True,0,False,True,1,0,False,True,True,purchased
Wednesday,83,male,young,17:20,17:27,7,Skirts & Dresses,1,4,False,False,,False,False,,0,False,False,False,browsed
Wednesday,84,male,young,17:22,18:15,53,Hats & Handbags;Stockings;Skirts & Dresses;Jeans,4,26,False,False,,False,False,,0,False,False,False,browsed
Wednesday,85,female,senior,17:25,19:13,108,Hats & Handbags;Underwear;Jeans;Tops;Pants,5,53,False,False,,False,False,,0,False,False,False,browsed
Wednesday,86,female,adult,17:30,19:01,91,Underwear;Hats & Handbags;Stockings;Pants;Tops,5,38,False,False,,False,False,,0,False,False,False,browsed
Wednesday,87,female,adult,17:40,20:25,165,Pants;Tops;Stockings;Underwear;Hats & Handbags;Jeans;Skirts & Dresses,7,102,False,False,,False,False,,0,False,False,False,browsed
Wednesday,88,female,adult,18:00,18:38,38,Pants;Hats & Handbags,2,12,False,False,,False,True,2,1,False,True,True,purchased
Wednesday,89,male,senior,18:39,19:11,32,Jeans;Skirts & Dresses,2,9,False,False,,False,True,1,0,False,True,True,purchased
Wednesday,90,male,young,18:59,19:43,44,Underwear;Jeans;Pants;Stockings,4,20,False,False,,False,False,,0,False,False,False,browsed
Wednesday,91,male,adult,19:29,20:29,60,Skirts & Dresses;Hats & Handbags,2,22,False,False,,False,True,1,0,False,True,True,purchased
Wednesday,92,male,adult,19:35,20:42,67,Tops;Skirts & Dresses;Stockings;Jeans;Hats & Handbags,5,27,False,False,,False,False,,0,False,False,False,browsed
Wednesday,93,female,young,19:58,,,Tops;Pants;Stockings;Jeans,4,55,False,False,,False,False,,0,False,False,False,browsed
Wednesday,94,female,adult,20:04,,,Pants;Skirts & Dresses;Tops;Hats & Handbags,4,35,False,False,,False,False,,0,False,False,False,browsed
Wednesday,95,male,senior,20:07,,,Hats & Handbags;Skirts & Dresses,2,18,False,False,,False,True,1,0,False,True,True,purchased
Wednesday,96,female,adult,20:12,,,Hats & Handbags;Underwear;Pants,3,23,False,False,,False,False,,0,False,False,False,browsed
Wednesday,97,female,adult,20:21,,,Pants;Hats & Handbags;Skirts & Dresses,3,24,False,False,,False,False,,0,False,False,False,browsed
Wednesday,98,female,adult,20:22,,,Tops;Hats & Handbags,2,13,True,True,0,False,True,1,0,False,True,False,at_counter
Wednesday,99,male,adult,20:43,,,Hats & Handbags,1,6,False,False,,False,False,,0,False,False,False,browsed
Wednesday,100,male,adult,20:57,,,,0,0,False,False,,False,False,,0,False,False,False,entered_only
Thursday,1,male,young,10:07,10:59,52,Stockings;Tops;Hats & Handbags;Skirts & Dresses;Underwear,5,29,False,False,,False,False,,0,False,False,False,browsed
Thursday,2,female,young,10:13,11:10,57,Tops;Skirts & Dresses;Underwear;Hats & Handbags,4,30,False,False,,False,True,1,0,False,True,True,purchased
Thursday,3,male,adult,10:14,11:09,55,Hats & Handbags;Jeans,2,12,False,False,,False,False,,0,False,False,False,browsed
Thursday,4,female,adult,10:16,12:30,134,Tops;Jeans;Hats & Handbags;Underwear,4,70,False,False,,False,False,,0,False,False,False,browsed
Thursday,5,female,young,10:39,12:01,82,Pants;Tops;Hats & Handbags;Underwear;Stockings;Jeans;Skirts & Dresses,7,53,False,False,,False,False,,0,False,False,False,browsed
Thursday,6,female,adult,10:43,12:02,79,Stockings;Underwear;Hats & Handbags;Jeans,4,21,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,7,male,young,11:06,11:52,46,Underwear;Jeans;Tops,3,35,False,False,,False,False,,0,False,False,False,browsed
Thursday,8,male,young,11:11,11:31,20,Stockings;Underwear,2,13,False,False,,False,False,,0,False,False,False,browsed
Thursday,9,female,senior,11:21,12:04,43,Pants;Skirts & Dresses;Tops,3,17,False,False,,False,True,2,5,False,True,True,purchased
Thursday,10,female,adult,11:30,14:23,173,Hats & Handbags;Jeans;Tops;Pants;Stockings;Skirts & Dresses,6,87,False,False,,False,True,3,0,True,False,False,queued
Thursday,11,female,senior,11:33,14:42,189,Skirts & Dresses;Jeans;Pants;Tops;Stockings,5,92,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,12,male,adult,11:36,13:20,104,Skirts & Dresses;Jeans;Stockings;Underwear;Tops;Pants,6,44,False,False,,False,True,1,0,False,True,True,purchased
Thursday,13,male,senior,11:45,13:44,119,Stockings;Jeans;Pants;Underwear;Skirts & Dresses;Hats & Handbags,6,57,False,False,,False,True,1,0,False,True,True,purchased
Thursday,14,female,adult,11:48,14:18,150,Underwear;Tops;Pants;Stockings,4,71,True,True,0,False,True,2,3,True,False,False,queued
Thursday,15,female,young,11:56,12:42,46,Tops;Stockings,2,14,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,16,female,young,11:58,14:55,177,Underwear;Tops;Jeans;Skirts & Dresses;Hats & Handbags;Pants;Stockings,7,87,True,True,0,False,True,3,0,True,False,False,queued
Thursday,17,female,young,11:59,12:32,33,Tops,1,8,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,18,female,adult,12:11,15:42,211,Skirts & Dresses;Hats & Handbags;Underwear;Stockings;Pants;Jeans,6,110,True,True,0,False,True,3,2,False,True,True,purchased
Thursday,19,male,senior,12:21,12:53,32,Skirts & Dresses,1,2,False,False,,False,True,2,1,False,True,True,purchased
Thursday,20,female,senior,12:23,14:42,139,Skirts & Dresses;Tops;Underwear;Pants;Stockings;Hats & Handbags,6,53,True,True,0,False,True,3,4,True,False,False,queued
Thursday,21,female,senior,12:25,13:23,58,Hats & Handbags;Pants;Jeans;Underwear,4,22,False,False,,False,True,2,3,False,True,True,purchased
Thursday,22,male,young,12:30,13:57,87,Jeans;Tops;Pants;Underwear;Stockings;Hats & Handbags,6,51,False,False,,False,True,1,0,False,True,True,purchased
Thursday,23,female,adult,12:34,13:35,61,Hats & Handbags;Underwear,2,22,True,True,0,False,True,2,2,True,False,False,queued
Thursday,24,female,adult,12:38,13:44,66,Stockings;Underwear,2,11,True,True,0,False,True,4,0,True,False,False,queued
Thursday,25,male,young,12:39,14:06,87,Hats & Handbags;Stockings;Jeans;Tops,4,32,True,True,0,False,True,2,4,False,True,True,purchased
Thursday,26,male,senior,12:40,14:06,86,Skirts & Dresses;Tops;Stockings;Hats & Handbags,4,29,False,False,,False,True,2,1,True,False,False,queued
Thursday,27,female,adult,12:43,14:58,135,Underwear;Tops;Stockings;Skirts & Dresses;Hats & Handbags,5,62,False,False,,False,True,1,0,False,True,True,purchased
Thursday,28,female,adult,12:45,14:12,87,Skirts & Dresses;Stockings;Tops,3,27,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,29,male,adult,12:59,14:55,116,Tops;Underwear;Jeans;Skirts & Dresses;Pants;Hats & Handbags,6,53,False,False,,False,False,,0,False,False,False,browsed
Thursday,30,female,adult,13:00,13:47,47,Underwear,1,4,True,True,0,False,True,3,6,False,True,True,purchased
Thursday,31,male,adult,13:03,13:21,18,Underwear,1,2,False,False,,False,True,2,3,True,False,False,queued
Thursday,32,female,adult,13:04,14:51,107,Underwear;Tops;Pants;Jeans;Stockings;Hats & Handbags,6,48,False,False,,False,False,,0,False,False,False,browsed
Thursday,33,female,young,13:08,15:21,133,Tops;Skirts & Dresses;Hats & Handbags;Pants;Stockings;Jeans,6,73,True,True,0,False,True,2,2,False,True,True,purchased
Thursday,34,female,senior,13:10,15:06,116,Tops;Skirts & Dresses;Hats & Handbags;Underwear;Stockings,5,67,False,False,,False,True,3,9,True,False,False,queued
Thursday,35,female,adult,13:14,15:15,121,Pants;Jeans;Hats & Handbags;Stockings,4,41,False,False,,False,True,3,9,False,True,True,purchased
Thursday,36,male,senior,13:16,15:37,141,Jeans;Underwear;Skirts & Dresses;Hats & Handbags;Stockings,5,55,False,False,,False,True,3,9,False,True,True,purchased
Thursday,37,male,senior,13:22,14:25,63,Underwear;Skirts & Dresses;Hats & Handbags,3,11,False,False,,False,True,1,0,False,True,True,purchased
Thursday,38,female,adult,13:23,15:05,102,Tops;Stockings;Pants;Skirts & Dresses;Underwear;Hats & Handbags,6,57,False,False,,False,False,,0,False,False,False,browsed
Thursday,39,female,young,13:25,14:57,92,Tops;Jeans;Stockings;Underwear;Hats & Handbags,5,68,False,False,,False,False,,0,False,False,False,browsed
Thursday,40,female,young,13:27,13:49,22,Pants,1,4,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,41,male,adult,13:28,13:45,17,Hats & Handbags,1,8,False,False,,False,False,,0,False,False,False,browsed
Thursday,42,female,adult,13:33,15:02,89,Tops;Skirts & Dresses;Pants;Stockings,4,37,True,False,,True,True,6,0,True,False,False,queued
Thursday,43,female,adult,13:37,15:29,112,Stockings;Skirts & Dresses;Tops;Hats & Handbags;Jeans;Underwear,6,48,False,False,,False,True,3,6,True,False,False,queued
Thursday,44,male,adult,13:38,14:35,57,Underwear;Tops,2,10,False,False,,False,True,2,4,False,True,True,purchased
Thursday,45,male,adult,13:41,15:31,110,Tops;Pants;Underwear;Hats & Handbags;Stockings,5,37,True,True,0,False,True,2,4,True,False,False,queued
Thursday,46,female,adult,13:49,15:16,87,Underwear;Stockings;Tops,3,22,True,True,0,False,True,2,3,False,True,True,purchased
Thursday,47,male,adult,13:52,14:10,18,Tops,1,5,False,False,,False,True,2,1,False,True,True,purchased
Thursday,48,male,senior,13:57,14:43,46,Hats & Handbags;Jeans,2,12,False,False,,False,False,,0,False,False,False,browsed
Thursday,49,female,young,14:01,14:59,58,Skirts & Dresses;Hats & Handbags;Tops,3,22,True,True,0,False,True,5,3,True,False,False,queued
Thursday,50,female,adult,14:03,16:24,141,Skirts & Dresses;Pants;Underwear;Jeans;Tops;Stockings;Hats & Handbags,7,86,False,False,,False,True,1,0,False,True,True,purchased
Thursday,51,female,adult,14:05,14:58,53,Tops;Jeans;Hats & Handbags;Skirts & Dresses,4,25,False,False,,False,True,2,5,False,True,True,purchased
Thursday,52,female,senior,14:08,18:07,239,Jeans;Stockings;Pants;Tops;Underwear;Skirts & Dresses;Hats & Handbags,7,146,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,53,female,adult,14:12,15:45,93,Stockings;Pants;Jeans;Underwear,4,53,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,54,female,senior,14:14,16:29,135,Hats & Handbags;Jeans;Stockings;Pants;Tops;Skirts & Dresses,6,84,False,False,,False,False,,0,False,False,False,browsed
Thursday,55,female,senior,14:17,15:45,88,Tops;Underwear,2,24,True,True,0,False,True,3,6,False,True,True,purchased
Thursday,56,female,young,14:20,14:40,20,Tops,1,5,False,False,,False,True,2,3,False,True,True,purchased
Thursday,57,male,senior,14:31,16:37,126,Skirts & Dresses;Stockings;Jeans;Tops;Hats & Handbags;Underwear,6,55,False,False,,False,True,4,2,True,False,False,queued
Thursday,58,male,adult,14:38,15:01,23,Underwear,1,2,False,False,,False,True,4,8,True,False,False,queued
Thursday,59,female,adult,14:40,16:46,126,Stockings;Hats & Handbags;Underwear;Skirts & Dresses;Jeans,5,37,True,True,0,False,True,4,12,False,True,True,purchased
Thursday,60,female,young,14:44,15:23,39,Skirts & Dresses;Tops;Stockings,3,27,False,False,,False,False,,0,False,False,False,browsed
Thursday,61,male,adult,14:46,15:58,72,Underwear;Jeans;Skirts & Dresses,3,17,False,False,,False,True,1,0,False,True,True,purchased
Thursday,62,female,adult,14:51,17:59,188,Stockings;Skirts & Dresses;Pants;Underwear;Jeans;Tops,6,78,True,True,0,False,True,2,1,True,False,False,queued
Thursday,63,female,senior,14:59,17:37,158,Pants;Tops;Skirts & Dresses;Stockings;Hats & Handbags;Underwear,6,78,False,False,,False,True,3,6,True,False,False,queued
Thursday,64,female,adult,15:20,17:15,115,Jeans;Stockings;Skirts & Dresses;Pants;Hats & Handbags,5,66,False,False,,False,True,3,7,False,True,True,purchased
Thursday,65,female,young,15:28,16:24,56,Tops;Jeans;Hats & Handbags;Stockings,4,25,False,False,,False,True,2,7,False,True,True,purchased
Thursday,66,male,senior,15:31,16:36,65,Pants;Stockings;Hats & Handbags,3,22,False,False,,False,True,5,1,True,False,False,queued
Thursday,67,male,senior,15:33,17:09,96,Hats & Handbags;Tops;Underwear;Stockings,4,36,False,False,,False,True,3,11,False,True,True,purchased
Thursday,68,female,adult,15:34,16:57,83,Jeans;Stockings;Skirts & Dresses,3,24,True,True,0,False,True,4,1,True,False,False,queued
Thursday,69,male,young,15:35,16:14,39,Hats & Handbags;Stockings;Pants;Tops,4,17,False,False,,False,False,,0,False,False,False,browsed
Thursday,70,male,young,15:43,16:37,54,Tops;Hats & Handbags;Stockings,3,13,False,False,,False,True,3,8,False,True,True,purchased
Thursday,71,female,young,15:47,16:57,70,Pants;Hats & Handbags;Skirts & Dresses;Jeans,4,30,False,False,,False,True,4,9,False,True,True,purchased
Thursday,72,male,young,15:51,17:23,92,Underwear;Hats & Handbags;Pants;Jeans;Stockings;Skirts & Dresses,6,41,False,False,,False,True,3,1,True,False,False,queued
Thursday,73,female,adult,15:58,17:11,73,Jeans;Tops;Stockings;Underwear,4,27,False,False,,False,True,4,17,False,True,True,purchased
Thursday,74,male,senior,16:00,17:26,86,Skirts & Dresses;Underwear;Pants,3,15,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,75,male,young,16:02,16:28,26,Jeans;Pants,2,9,False,False,,False,True,2,5,False,True,True,purchased
Thursday,76,male,young,16:03,17:19,76,Underwear;Stockings;Pants;Hats & Handbags;Jeans;Skirts & Dresses,6,46,False,False,,False,False,,0,False,False,False,browsed
Thursday,77,male,adult,16:05,17:01,56,Tops;Underwear;Stockings,3,32,False,False,,False,True,3,0,True,False,False,queued
Thursday,78,female,adult,16:08,18:53,165,Tops;Skirts & Dresses;Jeans;Stockings;Underwear;Hats & Handbags,6,85,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,79,female,senior,16:11,17:32,81,Pants;Underwear;Hats & Handbags,3,25,True,True,0,False,True,4,0,True,False,False,queued
Thursday,80,male,young,16:12,16:46,34,Hats & Handbags;Tops,2,7,False,False,,False,True,4,14,False,True,True,purchased
Thursday,81,female,adult,16:13,17:31,78,Tops;Stockings;Jeans,3,38,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,82,male,young,16:23,16:45,22,Pants,1,5,False,False,,False,True,4,10,True,False,False,queued
Thursday,83,female,adult,16:24,17:40,76,Skirts & Dresses;Underwear;Stockings,3,27,False,False,,False,True,3,0,True,False,False,queued
Thursday,84,male,young,16:27,17:38,71,Pants;Stockings;Underwear;Hats & Handbags;Tops,5,41,False,False,,False,False,,0,False,False,False,browsed
Thursday,85,female,young,16:30,17:32,62,Jeans;Tops,2,21,True,True,0,False,True,2,2,False,True,True,purchased
Thursday,86,female,young,16:32,18:16,104,Jeans;Pants;Skirts & Dresses;Hats & Handbags;Underwear,5,50,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,87,female,adult,16:33,17:37,64,Pants;Underwear;Hats & Handbags,3,28,False,False,,False,False,,0,False,False,False,browsed
Thursday,88,male,senior,16:41,17:54,73,Underwear;Hats & Handbags;Tops;Pants,4,22,False,False,,False,True,1,0,False,True,True,purchased
Thursday,89,female,senior,16:45,19:06,141,Stockings;Skirts & Dresses;Pants;Hats & Handbags,4,61,False,False,,False,True,1,0,False,True,True,purchased
Thursday,90,male,senior,16:47,17:26,39,Pants;Hats & Handbags,2,12,False,False,,False,False,,0,False,False,False,browsed
Thursday,91,female,senior,16:53,17:40,47,Underwear,1,7,False,False,,False,True,3,8,False,True,True,purchased
Thursday,92,male,young,16:56,17:15,19,Underwear,1,8,False,False,,False,False,,0,False,False,False,browsed
Thursday,93,female,young,17:01,18:15,74,Stockings;Underwear;Jeans;Pants;Hats & Handbags;Skirts & Dresses;Tops,7,55,False,False,,False,False,,0,False,False,False,browsed
Thursday,94,male,young,17:05,18:20,75,Underwear;Tops;Hats & Handbags;Skirts & Dresses;Pants,5,44,False,False,,False,False,,0,False,False,False,browsed
Thursday,95,female,adult,17:10,19:54,164,Skirts & Dresses;Underwear;Jeans;Tops;Hats & Handbags,5,84,True,True,0,False,True,3,0,True,False,False,queued
Thursday,96,female,young,17:11,18:21,70,Skirts & Dresses;Hats & Handbags;Stockings;Underwear,4,32,False,False,,False,False,,0,False,False,False,browsed
Thursday,97,female,senior,17:20,18:33,73,Stockings;Jeans;Skirts & Dresses;Pants,4,23,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,98,female,adult,17:21,20:06,165,Skirts & Dresses;Underwear;Jeans;Stockings;Pants;Hats & Handbags,6,94,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,99,male,adult,17:24,18:07,43,Tops;Underwear,2,15,False,False,,False,False,,0,False,False,False,browsed
Thursday,100,male,young,17:30,18:23,53,Pants,1,8,True,True,0,False,True,2,3,False,True,True,purchased
Thursday,101,male,young,17:32,18:22,50,Stockings;Hats & Handbags,2,13,True,True,0,False,False,,0,False,False,False,used_fitting
Thursday,102,male,senior,17:41,19:33,112,Skirts & Dresses;Underwear;Pants;Jeans,4,47,False,False,,False,True,2,3,False,True,True,purchased
Thursday,103,female,young,17:51,18:42,51,Underwear;Pants,2,13,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,104,female,adult,17:52,19:05,73,Skirts & Dresses;Stockings;Underwear;Hats & Handbags,4,35,True,True,0,False,True,2,1,True,False,False,queued
Thursday,105,male,adult,18:04,18:51,47,Underwear;Hats & Handbags,2,9,False,False,,False,False,,0,False,False,False,browsed
Thursday,106,female,adult,18:08,19:48,100,Tops;Jeans;Skirts & Dresses;Stockings;Pants,5,66,False,False,,False,True,2,3,True,False,False,queued
Thursday,107,male,young,18:22,19:17,55,Stockings;Pants;Hats & Handbags,3,29,False,False,,False,True,3,1,False,True,True,purchased
Thursday,108,male,adult,18:23,19:41,78,Tops;Jeans;Hats & Handbags;Underwear,4,20,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,109,male,adult,18:36,19:06,30,Pants;Tops,2,14,False,False,,False,True,2,1,False,True,True,purchased
Thursday,110,female,adult,18:38,,,Stockings;Underwear;Skirts & Dresses;Tops;Hats & Handbags;Jeans;Pants,7,86,False,False,,False,False,,0,False,False,False,browsed
Thursday,111,male,adult,18:40,19:52,72,Underwear;Jeans;Skirts & Dresses;Tops,4,22,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,112,female,young,18:41,20:44,123,Jeans;Pants;Underwear;Hats & Handbags;Skirts & Dresses;Stockings,6,52,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,113,male,senior,18:43,19:23,40,Underwear;Stockings,2,5,False,False,,False,True,2,2,False,True,True,purchased
Thursday,114,female,adult,18:52,20:27,95,Underwear;Pants;Jeans;Skirts & Dresses;Hats & Handbags,5,60,False,False,,False,True,1,0,False,True,True,purchased
Thursday,115,female,adult,19:23,,,Underwear;Skirts & Dresses;Pants;Stockings;Tops;Jeans;Hats & Handbags,7,58,False,False,,False,False,,0,False,False,False,browsed
Thursday,116,male,adult,20:17,,,Skirts & Dresses,1,4,True,True,0,False,True,1,0,False,True,True,purchased
Thursday,117,male,adult,20:33,,,Skirts & Dresses;Underwear,2,14,False,False,,False,False,,0,False,False,False,browsed
Thursday,118,female,senior,20:45,,,Underwear,1,3,False,False,,False,True,1,0,False,True,False,at_counter
Thursday,119,male,adult,20:48,,,Hats & Handbags;Tops,2,6,False,False,,False,False,,0,False,False,False,browsed
Thursday,120,male,adult,20:49,20:57,8,Skirts & Dresses,1,3,False,False,,False,False,,0,False,False,False,browsed
Thursday,121,female,young,20:54,,,Hats & Handbags,1,1,False,False,,False,False,,0,False,False,False,browsed
Friday,1,male,senior,10:29,11:28,59,Jeans;Underwear;Stockings;Pants,4,24,False,False,,False,True,1,0,False,True,True,purchased
Friday,2,female,young,10:32,11:47,75,Underwear;Pants;Stockings,3,56,False,False,,False,False,,0,False,False,False,browsed
Friday,3,female,senior,10:37,12:42,125,Stockings;Skirts & Dresses;Pants,3,32,True,True,0,False,True,1,0,False,True,True,purchased
Friday,4,female,adult,10:38,11:41,63,Jeans;Tops;Skirts & Dresses,3,15,False,False,,False,True,1,0,False,True,True,purchased
Friday,5,male,senior,10:39,12:40,121,Skirts & Dresses;Tops;Pants;Underwear,4,49,False,False,,False,True,2,6,False,True,True,purchased
Friday,6,male,adult,10:40,11:47,67,Jeans;Hats & Handbags;Skirts & Dresses;Underwear;Stockings,5,37,False,False,,False,True,2,2,True,False,False,queued
Friday,7,female,senior,10:48,15:35,287,Tops;Pants;Jeans;Skirts & Dresses;Stockings;Hats & Handbags;Underwear,7,139,True,True,0,False,True,4,10,False,True,True,purchased
Friday,8,male,adult,10:51,12:13,82,Skirts & Dresses;Jeans;Stockings;Tops,4,27,False,False,,False,True,2,1,False,True,True,purchased
Friday,9,female,young,11:00,12:00,60,Hats & Handbags;Jeans;Tops,3,17,True,True,0,False,True,1,0,False,True,True,purchased
Friday,10,female,young,11:09,12:16,67,Underwear;Tops;Stockings;Jeans;Hats & Handbags,5,44,False,False,,False,False,,0,False,False,False,browsed
Friday,11,female,senior,11:11,12:40,89,Hats & Handbags;Jeans;Skirts & Dresses;Tops,4,40,False,False,,False,False,,0,False,False,False,browsed
Friday,12,male,young,11:15,12:29,74,Hats & Handbags;Skirts & Dresses;Pants;Jeans;Stockings,5,38,False,False,,False,True,1,0,False,True,True,purchased
Friday,13,male,young,11:17,11:38,21,Stockings,1,4,False,False,,False,True,2,6,False,True,True,purchased
Friday,14,female,young,11:21,13:36,135,Tops;Skirts & Dresses;Stockings;Hats & Handbags;Pants;Underwear;Jeans,7,76,True,True,0,False,True,4,0,True,False,False,queued
Friday,15,male,young,11:22,11:47,25,Underwear;Hats & Handbags,2,7,False,False,,False,True,1,0,False,True,True,purchased
Friday,16,female,adult,11:38,14:01,143,Jeans;Skirts & Dresses;Pants;Underwear;Hats & Handbags;Stockings;Tops,7,92,True,False,,True,True,5,1,True,False,False,queued
Friday,17,female,adult,11:40,13:03,83,Pants;Tops;Stockings;Hats & Handbags,4,23,True,True,0,False,True,5,12,False,True,True,purchased
Friday,18,male,adult,11:41,12:48,67,Underwear;Jeans;Skirts & Dresses,3,14,False,False,,False,True,4,4,True,False,False,queued
Friday,19,female,adult,11:42,13:09,87,Jeans;Stockings;Pants;Tops;Underwear,5,67,False,False,,False,False,,0,False,False,False,browsed
Friday,20,female,senior,11:43,12:51,68,Hats & Handbags;Underwear;Jeans;Stockings,4,21,False,False,,False,True,4,3,True,False,False,queued
Friday,21,male,adult,11:46,12:16,30,Stockings;Pants,2,12,False,False,,False,False,,0,False,False,False,browsed
Friday,22,female,adult,11:47,15:28,221,Jeans;Pants;Underwear;Skirts & Dresses;Stockings;Tops;Hats & Handbags,7,122,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,23,male,adult,11:48,12:31,43,Hats & Handbags,1,7,True,True,0,False,False,,0,False,False,False,used_fitting
Friday,24,female,young,11:50,13:30,100,Tops;Pants;Stockings;Hats & Handbags;Skirts & Dresses,5,61,True,True,0,False,True,5,2,True,False,False,queued
Friday,25,male,senior,11:51,13:29,98,Jeans;Tops;Hats & Handbags;Skirts & Dresses;Pants;Underwear,6,44,False,False,,False,False,,0,False,False,False,browsed
Friday,26,female,senior,11:52,14:42,170,Stockings;Pants;Hats & Handbags;Skirts & Dresses;Tops;Underwear,6,63,True,True,0,False,True,5,15,False,True,True,purchased
Friday,27,female,senior,11:53,15:26,213,Stockings;Hats & Handbags;Pants;Jeans;Skirts & Dresses;Underwear;Tops,7,89,False,False,,False,True,5,19,False,True,True,purchased
Friday,28,female,senior,11:58,12:47,49,Jeans;Pants,2,15,False,False,,False,True,2,2,False,True,True,purchased
Friday,29,male,young,12:01,12:52,51,Skirts & Dresses;Tops;Jeans;Underwear,4,23,False,False,,False,True,5,5,True,False,False,queued
Friday,30,male,adult,12:03,13:20,77,Pants;Tops;Skirts & Dresses;Stockings;Jeans;Underwear,6,46,False,False,,False,False,,0,False,False,False,browsed
Friday,31,male,senior,12:04,13:01,57,Stockings;Jeans,2,8,False,False,,False,True,3,10,False,True,True,purchased
Friday,32,male,young,12:05,12:46,41,Skirts & Dresses;Hats & Handbags;Underwear;Pants,4,17,False,False,,False,True,3,6,False,True,True,purchased
Friday,33,male,senior,12:07,13:13,66,Stockings;Hats & Handbags,2,11,True,True,0,False,True,3,3,False,True,True,purchased
Friday,34,female,young,12:09,14:09,120,Hats & Handbags;Stockings;Jeans;Tops;Pants;Skirts & Dresses,6,54,True,True,0,False,True,3,7,False,True,True,purchased
Friday,35,male,adult,12:10,12:40,30,Jeans;Stockings;Underwear,3,16,False,False,,False,False,,0,False,False,False,browsed
Friday,36,female,young,12:11,14:27,136,Jeans;Tops;Skirts & Dresses;Pants;Hats & Handbags,5,82,True,True,0,False,True,3,0,True,False,False,queued
Friday,37,female,adult,12:12,14:26,134,Jeans;Underwear;Pants;Hats & Handbags;Tops;Skirts & Dresses,6,72,True,True,0,False,True,5,10,False,True,True,purchased
Friday,38,female,senior,12:15,14:10,115,Tops;Underwear;Hats & Handbags;Pants,4,44,True,False,,True,True,6,6,True,False,False,queued
Friday,39,female,adult,12:16,14:14,118,Hats & Handbags;Tops;Pants;Underwear;Stockings;Skirts & Dresses,6,49,True,True,0,False,True,4,6,False,True,True,purchased
