timestamp,shopper_id,action,row,col,details
12:52,22,BROWSING,c,10,Tops
12:52,25,MOVING,e,12,
12:52,26,BROWSING,b,3,Underwear
12:52,27,ARRIVED_SECTION,f,13,Skirts & Dresses
12:52,28,BROWSING,h,3,Jeans
12:52,29,BROWSING,g,10,Tops
12:52,30,MOVING,g,8,
12:52,31,MOVING,g,8,
12:53,2,BROWSING,d,13,Hats & Handbags
12:53,7,PAUSED,f,10,
12:53,8,MOVING,h,10,
12:53,12,MOVING,g,13,
12:53,13,MOVING,e,10,
12:53,15,MOVING,a,4,
12:53,17,BROWSING,g,3,Jeans
12:53,18,BROWSING,c,10,Tops
12:53,20,MOVING,g,8,
12:53,21,BROWSING,d,13,Hats & Handbags
12:53,22,BROWSING,c,10,Tops
12:53,25,MOVING,e,11,
12:53,26,BROWSING,b,3,Underwear
12:53,27,BROWSING,f,13,Skirts & Dresses
12:53,29,BROWSING,g,10,Tops
12:53,30,PAUSED,g,8,
12:53,31,MOVING,f,8,
12:54,32,ENTERED,h,8,gender~female age~adult
12:54,2,BROWSING,d,13,Hats & Handbags
12:54,7,PAUSED,f,10,
12:54,8,EXITED,h,8,
12:54,12,PAUSED,g,13,
12:54,13,MOVING,f,10,
12:54,15,MOVING,a,5,
12:54,17,BROWSING,g,3,Jeans
12:54,18,BROWSING,c,10,Tops
12:54,20,MOVING,g,5,
12:54,21,BROWSING,d,13,Hats & Handbags
12:54,22,BROWSING,c,10,Tops
12:54,25,MOVING,e,10,
12:54,26,BROWSING,b,3,Underwear
12:54,27,BROWSING,f,13,Skirts & Dresses
12:54,28,PAUSED,h,3,
12:54,29,BROWSING,g,10,Tops
12:54,30,PAUSED,g,8,
12:54,31,MOVING,e,8,
12:54,32,MOVING,f,8,
12:55,2,BROWSING,d,13,Hats & Handbags
12:55,7,PAUSED,f,10,
12:55,12,PAUSED,g,13,
12:55,13,MOVING,g,10,
12:55,15,MOVING,a,6,
12:55,17,BROWSING,g,3,Jeans
12:55,18,BROWSING,c,10,Tops
12:55,20,PAUSED,g,5,
12:55,21,BROWSING,d,13,Hats & Handbags
12:55,22,BROWSING,c,10,Tops
12:55,25,MOVING,f,10,
12:55,27,BROWSING,f,13,Skirts & Dresses
12:55,28,PAUSED,h,3,
12:55,29,BROWSING,g,10,Tops
12:55,30,PAUSED,g,8,
12:55,31,MOVING,d,8,
12:55,32,ARRIVED_SECTION,f,6,Pants
12:56,2,BROWSING,d,13,Hats & Handbags
12:56,7,MOVING,f,9,
12:56,12,PAUSED,g,13,
12:56,13,MOVING,h,10,
12:56,15,MOVING,a,7,
12:56,17,BROWSING,g,3,Jeans
12:56,18,BROWSING,c,10,Tops
12:56,20,PAUSED,g,5,
12:56,21,BROWSING,d,13,Hats & Handbags
12:56,22,BROWSING,c,10,Tops
12:56,25,MOVING,g,10,
12:56,26,ARRIVED_SECTION,c,3,Stockings
12:56,27,BROWSING,f,13,Skirts & Dresses
12:56,28,PAUSED,h,3,
12:56,30,PAUSED,g,8,
12:56,31,MOVING,d,7,
12:56,32,BROWSING,f,6,Pants
12:57,2,BROWSING,d,13,Hats & Handbags
12:57,7,MOVING,f,8,
12:57,12,MOVING,h,13,
12:57,13,PAUSED,h,10,
12:57,15,MOVING,a,8,
12:57,18,BROWSING,c,10,Tops
12:57,20,PAUSED,g,5,
12:57,22,BROWSING,c,10,Tops
12:57,25,MOVING,g,9,
12:57,26,BROWSING,c,3,Stockings
12:57,27,BROWSING,f,13,Skirts & Dresses
12:57,28,PAUSED,h,3,
12:57,29,MOVING,f,8,
12:57,30,MOVING,f,8,
12:57,31,MOVING,d,6,
12:57,32,BROWSING,f,6,Pants
12:58,2,BROWSING,d,13,Hats & Handbags
12:58,7,MOVING,f,7,
12:58,12,MOVING,h,12,
12:58,13,PAUSED,h,10,
12:58,15,MOVING,a,9,
12:58,17,MOVING,f,3,
12:58,18,BROWSING,c,10,Tops
12:58,20,PAUSED,g,5,
12:58,21,MOVING,e,12,
12:58,25,MOVING,g,8,
12:58,26,BROWSING,c,3,Stockings
12:58,27,BROWSING,f,13,Skirts & Dresses
12:58,28,MOVING,f,3,
12:58,29,PAUSED,f,8,
12:58,30,MOVING,e,8,
12:58,31,MOVING,c,6,
12:58,32,BROWSING,f,6,Pants
12:59,33,ENTERED,h,8,gender~male age~young
12:59,2,BROWSING,d,13,Hats & Handbags
12:59,7,ARRIVED_SECTION,f,6,Pants
12:59,12,MOVING,h,11,
12:59,13,PAUSED,h,10,
12:59,15,MOVING,a,10,
12:59,17,MOVING,e,3,
12:59,18,BROWSING,c,10,Tops
12:59,20,ARRIVED_SECTION,g,3,Jeans
12:59,21,MOVING,e,10,
12:59,22,MOVING,b,9,
12:59,25,MOVING,g,7,
12:59,26,BROWSING,c,3,Stockings
12:59,27,BROWSING,f,13,Skirts & Dresses
12:59,28,MOVING,d,3,
12:59,29,PAUSED,f,8,
12:59,30,MOVING,d,8,
12:59,31,MOVING,b,6,
12:59,32,BROWSING,f,6,Pants
12:59,33,ARRIVED_SECTION,g,10,Tops
13:00,34,ENTERED,h,8,gender~male age~adult
13:00,2,BROWSING,d,13,Hats & Handbags
13:00,7,BROWSING,f,6,Pants
13:00,12,MOVING,h,10,
13:00,13,PAUSED,h,10,
13:00,15,MOVING,a,11,
13:00,17,MOVING,d,3,
13:00,18,BROWSING,c,10,Tops
13:00,20,BROWSING,g,3,Jeans
13:00,21,MOVING,e,8,
13:00,22,JOINED_QUEUE,b,8,position #1
13:00,25,PAUSED,g,7,
13:00,26,BROWSING,c,3,Stockings
13:00,27,BROWSING,f,13,Skirts & Dresses
13:00,28,ARRIVED_SECTION,b,3,Underwear
13:00,29,PAUSED,f,8,
13:00,30,MOVING,d,7,
13:00,31,MOVING,b,5,
13:00,32,BROWSING,f,6,Pants
13:00,33,BROWSING,g,10,Tops
13:00,34,MOVING,h,6,
13:01,22,REACHED_COUNTER,b,7,
13:01,2,BROWSING,d,13,Hats & Handbags
13:01,7,BROWSING,f,6,Pants
13:01,12,MOVING,h,9,
13:01,13,PAUSED,h,10,
13:01,14,LEFT_FITTING,a,13,
13:01,15,ARRIVED_FITTING_AREA,a,12,
13:01,17,MOVING,c,3,
13:01,18,BROWSING,c,10,Tops
13:01,20,BROWSING,g,3,Jeans
13:01,21,ARRIVED_SECTION,e,6,Pants
13:01,22,AT_CHECKOUT,b,7,
13:01,25,PAUSED,g,7,
13:01,26,BROWSING,c,3,Stockings
13:01,27,BROWSING,f,13,Skirts & Dresses
13:01,28,BROWSING,b,3,Underwear
13:01,29,PAUSED,f,8,
13:01,30,MOVING,d,6,
13:01,31,MOVING,b,4,
13:01,32,BROWSING,f,6,Pants
13:01,33,BROWSING,g,10,Tops
13:01,34,MOVING,h,4,
13:02,35,ENTERED,h,8,gender~male age~adult
13:02,2,BROWSING,d,13,Hats & Handbags
13:02,7,BROWSING,f,6,Pants
13:02,12,PAUSED,h,9,
13:02,13,PAUSED,h,10,
13:02,14,MOVING,b,12,
13:02,15,ENTERED_FITTING,a,12,waited 0 ticks
13:02,17,ARRIVED_SECTION,b,3,Underwear
13:02,18,BROWSING,c,10,Tops
13:02,20,BROWSING,g,3,Jeans
13:02,21,BROWSING,e,6,Pants
13:02,22,AT_CHECKOUT,b,7,
13:02,25,MOVING,g,6,
13:02,26,BROWSING,c,3,Stockings
13:02,27,BROWSING,f,13,Skirts & Dresses
13:02,28,BROWSING,b,3,Underwear
13:02,29,ARRIVED_SECTION,f,6,Pants
13:02,30,MOVING,c,6,
13:02,31,ARRIVED_SECTION,b,3,Underwear
13:02,32,BROWSING,f,6,Pants
13:02,33,BROWSING,g,10,Tops
13:02,34,ARRIVED_SECTION,h,3,Jeans
13:02,35,MOVING,g,8,
13:03,1,LEFT_FITTING,a,14,
13:03,2,BROWSING,d,13,Hats & Handbags
13:03,7,BROWSING,f,6,Pants
13:03,12,PAUSED,h,9,
13:03,13,MOVING,h,9,
13:03,14,MOVING,b,10,
13:03,17,BROWSING,b,3,Underwear
13:03,18,BROWSING,c,10,Tops
13:03,20,BROWSING,g,3,Jeans
13:03,21,BROWSING,e,6,Pants
13:03,22,AT_CHECKOUT,b,7,
13:03,25,MOVING,g,5,
13:03,26,BROWSING,c,3,Stockings
13:03,27,BROWSING,f,13,Skirts & Dresses
13:03,28,BROWSING,b,3,Underwear
13:03,29,BROWSING,f,6,Pants
13:03,30,MOVING,b,6,
13:03,31,BROWSING,b,3,Underwear
13:03,32,BROWSING,f,6,Pants
13:03,33,BROWSING,g,10,Tops
13:03,34,BROWSING,h,3,Jeans
13:03,35,MOVING,g,9,
13:04,1,MOVING,b,14,
13:04,2,BROWSING,d,13,Hats & Handbags
13:04,7,BROWSING,f,6,Pants
13:04,12,PAUSED,h,9,
13:04,13,EXITED,h,8,
13:04,14,JOINED_QUEUE,b,8,position #2
13:04,17,BROWSING,b,3,Underwear
13:04,20,BROWSING,g,3,Jeans
13:04,21,BROWSING,e,6,Pants
13:04,22,AT_CHECKOUT,b,7,
13:04,25,MOVING,g,4,
13:04,26,BROWSING,c,3,Stockings
13:04,27,BROWSING,f,13,Skirts & Dresses
13:04,28,BROWSING,b,3,Underwear
13:04,29,BROWSING,f,6,Pants
13:04,30,MOVING,b,5,
13:04,31,BROWSING,b,3,Underwear
13:04,32,BROWSING,f,6,Pants
13:04,33,BROWSING,g,10,Tops
13:04,34,BROWSING,h,3,Jeans
13:04,35,ARRIVED_SECTION,g,10,Tops
13:05,36,ENTERED,h,8,gender~female age~young
13:05,1,MOVING,b,13,
13:05,2,BROWSING,d,13,Hats & Handbags
13:05,7,BROWSING,f,6,Pants
13:05,12,PAUSED,h,9,
13:05,14,IN_QUEUE,b,8,position #2
13:05,17,BROWSING,b,3,Underwear
13:05,18,MOVING,d,10,
13:05,20,BROWSING,g,3,Jeans
13:05,21,BROWSING,e,6,Pants
13:05,22,AT_CHECKOUT,b,7,
13:05,25,ARRIVED_SECTION,g,3,Jeans
13:05,26,BROWSING,c,3,Stockings
13:05,27,BROWSING,f,13,Skirts & Dresses
13:05,28,BROWSING,b,3,Underwear
13:05,29,BROWSING,f,6,Pants
13:05,30,MOVING,b,4,
13:05,31,BROWSING,b,3,Underwear
13:05,32,BROWSING,f,6,Pants
13:05,33,BROWSING,g,10,Tops
13:05,34,BROWSING,h,3,Jeans
13:05,35,BROWSING,g,10,Tops
13:05,36,MOVING,e,8,
13:06,1,MOVING,b,12,
13:06,2,BROWSING,d,13,Hats & Handbags
13:06,12,PAUSED,h,9,
13:06,14,IN_QUEUE,b,8,position #2
13:06,17,BROWSING,b,3,Underwear
13:06,18,MOVING,e,10,
13:06,20,BROWSING,g,3,Jeans
13:06,21,BROWSING,e,6,Pants
13:06,22,AT_CHECKOUT,b,7,
13:06,25,BROWSING,g,3,Jeans
13:06,26,BROWSING,c,3,Stockings
13:06,27,BROWSING,f,13,Skirts & Dresses
13:06,28,BROWSING,b,3,Underwear
13:06,29,BROWSING,f,6,Pants
13:06,30,ARRIVED_SECTION,b,3,Underwear
13:06,31,BROWSING,b,3,Underwear
13:06,32,BROWSING,f,6,Pants
13:06,34,BROWSING,h,3,Jeans
13:06,35,BROWSING,g,10,Tops
13:06,36,MOVING,e,11,
13:07,1,MOVING,b,11,
13:07,2,BROWSING,d,13,Hats & Handbags
13:07,7,MOVING,g,6,
13:07,12,PAUSED,h,9,
13:07,14,IN_QUEUE,b,8,position #2
13:07,17,BROWSING,b,3,Underwear
13:07,18,MOVING,e,11,
13:07,20,BROWSING,g,3,Jeans
13:07,21,BROWSING,e,6,Pants
13:07,22,AT_CHECKOUT,b,7,
13:07,25,BROWSING,g,3,Jeans
13:07,26,BROWSING,c,3,Stockings
13:07,27,BROWSING,f,13,Skirts & Dresses
13:07,28,BROWSING,b,3,Underwear
13:07,29,BROWSING,f,6,Pants
13:07,30,BROWSING,b,3,Underwear
13:07,31,BROWSING,b,3,Underwear
13:07,33,MOVING,e,11,
13:07,34,BROWSING,h,3,Jeans
13:07,36,ARRIVED_SECTION,d,13,Hats & Handbags
13:08,37,ENTERED,h,8,gender~male age~young
13:08,1,MOVING,b,10,
13:08,2,BROWSING,d,13,Hats & Handbags
13:08,7,MOVING,h,6,
13:08,12,PAUSED,h,9,
13:08,14,IN_QUEUE,b,8,position #2
13:08,17,BROWSING,b,3,Underwear
13:08,18,MOVING,e,12,
13:08,20,BROWSING,g,3,Jeans
13:08,21,BROWSING,e,6,Pants
13:08,22,AT_CHECKOUT,b,7,
13:08,25,BROWSING,g,3,Jeans
13:08,26,BROWSING,c,3,Stockings
13:08,28,BROWSING,b,3,Underwear
13:08,29,BROWSING,f,6,Pants
13:08,30,BROWSING,b,3,Underwear
13:08,31,BROWSING,b,3,Underwear
13:08,32,MOVING,d,6,
13:08,33,ARRIVED_SECTION,d,13,Hats & Handbags
13:08,35,MOVING,h,10,
13:08,36,BROWSING,d,13,Hats & Handbags
13:08,37,MOVING,h,10,
13:09,1,MOVING,b,9,
13:09,2,BROWSING,d,13,Hats & Handbags
13:09,7,MOVING,h,7,
13:09,12,MOVING,h,8,
13:09,14,IN_QUEUE,b,8,position #2
13:09,17,BROWSING,b,3,Underwear
13:09,18,MOVING,e,13,
13:09,20,BROWSING,g,3,Jeans
13:09,21,BROWSING,e,6,Pants
13:09,22,AT_CHECKOUT,b,7,
13:09,25,BROWSING,g,3,Jeans
13:09,26,BROWSING,c,3,Stockings
13:09,27,MOVING,h,12,
13:09,29,BROWSING,f,6,Pants
13:09,30,BROWSING,b,3,Underwear
13:09,31,BROWSING,b,3,Underwear
13:09,32,MOVING,b,6,
13:09,33,BROWSING,d,13,Hats & Handbags
13:09,34,PAUSED,h,3,
13:09,35,MOVING,h,9,
13:09,36,BROWSING,d,13,Hats & Handbags
13:09,37,MOVING,h,12,
13:10,1,JOINED_QUEUE,b,8,position #3
13:10,2,BROWSING,d,13,Hats & Handbags
13:10,7,EXITED,h,8,
13:10,12,MOVING,h,7,
13:10,14,ABANDONED_QUEUE,b,8,position #2
13:10,17,BROWSING,b,3,Underwear
13:10,18,ARRIVED_SECTION,f,13,Skirts & Dresses
13:10,20,BROWSING,g,3,Jeans
13:10,21,BROWSING,e,6,Pants
13:10,22,AT_CHECKOUT,b,7,
13:10,26,BROWSING,c,3,Stockings
13:10,27,MOVING,h,9,
13:10,28,ARRIVED_SECTION,c,3,Stockings
13:10,29,BROWSING,f,6,Pants
13:10,30,BROWSING,b,3,Underwear
13:10,31,BROWSING,b,3,Underwear
13:10,32,MOVING,b,4,
13:10,33,BROWSING,d,13,Hats & Handbags
13:10,34,PAUSED,h,3,
13:10,35,EXITED,h,8,
13:10,36,BROWSING,d,13,Hats & Handbags
13:10,37,ARRIVED_SECTION,h,13,Skirts & Dresses
13:11,1,IN_QUEUE,b,8,position #2
13:11,2,BROWSING,d,13,Hats & Handbags
13:11,12,MOVING,h,6,
13:11,14,MOVING,c,9,
13:11,17,BROWSING,b,3,Underwear
13:11,18,BROWSING,f,13,Skirts & Dresses
13:11,21,BROWSING,e,6,Pants
13:11,22,AT_CHECKOUT,b,7,
13:11,25,MOVING,f,3,
13:11,26,BROWSING,c,3,Stockings
13:11,27,MOVING,h,6,
13:11,28,BROWSING,c,3,Stockings
13:11,29,BROWSING,f,6,Pants
13:11,30,BROWSING,b,3,Underwear
13:11,31,BROWSING,b,3,Underwear
13:11,32,ARRIVED_SECTION,b,3,Underwear
13:11,33,BROWSING,d,13,Hats & Handbags
13:11,34,PAUSED,h,3,
13:11,36,BROWSING,d,13,Hats & Handbags
13:11,37,BROWSING,h,13,Skirts & Dresses
13:12,1,IN_QUEUE,b,8,position #2
13:12,2,BROWSING,d,13,Hats & Handbags
13:12,12,MOVING,h,5,
13:12,14,MOVING,e,9,
13:12,17,BROWSING,b,3,Underwear
13:12,18,BROWSING,f,13,Skirts & Dresses
13:12,20,MOVING,d,3,
13:12,21,BROWSING,e,6,Pants
13:12,22,AT_CHECKOUT,b,7,
13:12,25,MOVING,e,3,
13:12,26,BROWSING,c,3,Stockings
13:12,27,PAUSED,h,6,
13:12,28,BROWSING,c,3,Stockings
13:12,29,BROWSING,f,6,Pants
13:12,30,BROWSING,b,3,Underwear
13:12,31,BROWSING,b,3,Underwear
13:12,32,BROWSING,b,3,Underwear
13:12,33,BROWSING,d,13,Hats & Handbags
13:12,34,MOVING,f,3,
13:12,36,BROWSING,d,13,Hats & Handbags
13:12,37,BROWSING,h,13,Skirts & Dresses
13:13,1,IN_QUEUE,b,8,position #2
13:13,2,BROWSING,d,13,Hats & Handbags
13:13,12,MOVING,h,4,
13:13,14,MOVING,g,9,
13:13,17,BROWSING,b,3,Underwear
13:13,18,BROWSING,f,13,Skirts & Dresses
13:13,20,ARRIVED_SECTION,b,3,Underwear
13:13,22,CHECKOUT_COMPLETED,b,7,
13:13,25,MOVING,d,3,
13:13,26,BROWSING,c,3,Stockings
13:13,27,PAUSED,h,6,
13:13,28,BROWSING,c,3,Stockings
13:13,29,BROWSING,f,6,Pants
13:13,30,BROWSING,b,3,Underwear
13:13,31,BROWSING,b,3,Underwear
13:13,32,BROWSING,b,3,Underwear
13:13,33,BROWSING,d,13,Hats & Handbags
13:13,34,MOVING,d,3,
13:13,36,BROWSING,d,13,Hats & Handbags
13:13,37,BROWSING,h,13,Skirts & Dresses
13:14,1,REACHED_COUNTER,b,7,
13:14,1,AT_CHECKOUT,b,7,
13:14,12,ARRIVED_SECTION,h,3,Jeans
13:14,14,EXITED,h,8,
13:14,17,BROWSING,b,3,Underwear
13:14,18,BROWSING,f,13,Skirts & Dresses
13:14,20,BROWSING,b,3,Underwear
13:14,21,MOVING,g,6,
13:14,22,MOVING,b,9,
13:14,25,MOVING,c,3,
13:14,26,BROWSING,c,3,Stockings
13:14,27,ARRIVED_SECTION,h,3,Jeans
13:14,28,BROWSING,c,3,Stockings
13:14,29,BROWSING,f,6,Pants
13:14,30,BROWSING,b,3,Underwear
13:14,31,BROWSING,b,3,Underwear
13:14,32,BROWSING,b,3,Underwear
13:14,34,ARRIVED_SECTION,b,3,Underwear
13:14,36,BROWSING,d,13,Hats & Handbags
13:14,37,BROWSING,h,13,Skirts & Dresses
13:15,1,AT_CHECKOUT,b,7,
13:15,2,MOVING,c,13,
13:15,12,BROWSING,h,3,Jeans
13:15,17,BROWSING,b,3,Underwear
13:15,18,BROWSING,f,13,Skirts & Dresses
13:15,20,BROWSING,b,3,Underwear
13:15,21,MOVING,h,7,
13:15,22,MOVING,d,9,
13:15,25,ARRIVED_SECTION,b,3,Underwear
13:15,26,BROWSING,c,3,Stockings
13:15,27,BROWSING,h,3,Jeans
13:15,30,BROWSING,b,3,Underwear
13:15,31,BROWSING,b,3,Underwear
13:15,32,BROWSING,b,3,Underwear
13:15,33,MOVING,b,12,
13:15,34,BROWSING,b,3,Underwear
13:15,36,BROWSING,d,13,Hats & Handbags
13:15,37,BROWSING,h,13,Skirts & Dresses
13:16,1,AT_CHECKOUT,b,7,
13:16,2,MOVING,b,13,
13:16,12,BROWSING,h,3,Jeans
13:16,17,BROWSING,b,3,Underwear
13:16,18,BROWSING,f,13,Skirts & Dresses
13:16,20,BROWSING,b,3,Underwear
13:16,21,EXITED,h,8,
13:16,22,MOVING,f,9,
13:16,25,BROWSING,b,3,Underwear
13:16,26,BROWSING,c,3,Stockings
13:16,27,BROWSING,h,3,Jeans
13:16,28,MOVING,b,4,
13:16,29,MOVING,g,4,
13:16,32,BROWSING,b,3,Underwear
13:16,33,MOVING,b,9,
13:16,34,BROWSING,b,3,Underwear
13:16,36,BROWSING,d,13,Hats & Handbags
13:16,37,BROWSING,h,13,Skirts & Dresses
13:17,38,ENTERED,h,8,gender~female age~adult
13:17,1,AT_CHECKOUT,b,7,
13:17,2,ARRIVED_FITTING_AREA,a,13,
13:17,12,BROWSING,h,3,Jeans
13:17,17,BROWSING,b,3,Underwear
13:17,18,BROWSING,f,13,Skirts & Dresses
13:17,20,BROWSING,b,3,Underwear
13:17,22,MOVING,h,9,
13:17,25,BROWSING,b,3,Underwear
13:17,26,BROWSING,c,3,Stockings
13:17,27,BROWSING,h,3,Jeans
13:17,28,MOVING,b,6,
13:17,29,PAUSED,g,4,
13:17,30,MOVING,c,3,
13:17,31,MOVING,c,3,
13:17,32,BROWSING,b,3,Underwear
13:17,33,JOINED_QUEUE,b,8,position #2
13:17,36,BROWSING,d,13,Hats & Handbags
13:17,38,MOVING,g,8,
13:18,39,ENTERED,h,8,gender~female age~adult
13:18,1,AT_CHECKOUT,b,7,
13:18,2,ENTERED_FITTING,a,13,waited 0 ticks
13:18,12,BROWSING,h,3,Jeans
13:18,17,BROWSING,b,3,Underwear
13:18,18,BROWSING,f,13,Skirts & Dresses
13:18,20,BROWSING,b,3,Underwear
13:18,22,EXITED,h,8,
13:18,25,BROWSING,b,3,Underwear
13:18,27,BROWSING,h,3,Jeans
13:18,28,MOVING,b,8,
13:18,29,PAUSED,g,4,
13:18,30,MOVING,d,3,
13:18,31,PAUSED,c,3,
13:18,32,BROWSING,b,3,Underwear
13:18,33,IN_QUEUE,b,8,position #2
13:18,34,MOVING,b,5,
13:18,36,BROWSING,d,13,Hats & Handbags
13:18,37,MOVING,h,11,
13:18,38,MOVING,f,8,
13:18,39,MOVING,g,8,
13:19,1,AT_CHECKOUT,b,7,
13:19,12,BROWSING,h,3,Jeans
13:19,18,BROWSING,f,13,Skirts & Dresses
13:19,20,BROWSING,b,3,Underwear
13:19,25,BROWSING,b,3,Underwear
13:19,26,MOVING,b,4,
13:19,27,BROWSING,h,3,Jeans
13:19,28,MOVING,c,9,
13:19,29,PAUSED,g,4,
13:19,30,MOVING,e,3,
13:19,31,PAUSED,c,3,
13:19,32,BROWSING,b,3,Underwear
13:19,33,IN_QUEUE,b,8,position #2
13:19,34,MOVING,b,7,
13:19,36,BROWSING,d,13,Hats & Handbags
13:19,37,MOVING,h,9,
13:19,38,MOVING,f,7,
13:19,39,MOVING,f,8,
13:20,40,ENTERED,h,8,gender~male age~adult
13:20,1,AT_CHECKOUT,b,7,
13:20,12,BROWSING,h,3,Jeans
13:20,17,MOVING,c,3,
13:20,18,BROWSING,f,13,Skirts & Dresses
13:20,20,BROWSING,b,3,Underwear
13:20,25,BROWSING,b,3,Underwear
13:20,26,MOVING,b,6,
13:20,27,BROWSING,h,3,Jeans
13:20,28,ARRIVED_SECTION,c,10,Tops
13:20,29,PAUSED,g,4,
13:20,30,MOVING,f,3,
13:20,31,PAUSED,c,3,
13:20,32,BROWSING,b,3,Underwear
13:20,33,ABANDONED_QUEUE,b,8,position #2
13:20,34,JOINED_QUEUE,b,8,position #2
13:20,36,BROWSING,d,13,Hats & Handbags
13:20,37,MOVING,h,7,
13:20,38,ARRIVED_SECTION,f,6,Pants
13:20,39,MOVING,e,8,
13:20,40,MOVING,g,8,
13:21,1,CHECKOUT_COMPLETED,b,7,
13:21,12,BROWSING,h,3,Jeans
13:21,15,LEFT_FITTING,a,12,
13:21,17,ARRIVED_SECTION,c,4,Pants
13:21,18,BROWSING,f,13,Skirts & Dresses
13:21,20,BROWSING,b,3,Underwear
13:21,26,PAUSED,b,6,
13:21,27,BROWSING,h,3,Jeans
13:21,28,BROWSING,c,10,Tops
13:21,29,ARRIVED_SECTION,g,3,Jeans
13:21,30,ARRIVED_SECTION,g,3,Jeans
13:21,31,ARRIVED_SECTION,c,4,Pants
13:21,32,BROWSING,b,3,Underwear
13:21,33,MOVING,d,9,
13:21,34,IN_QUEUE,b,8,position #1
13:21,36,BROWSING,d,13,Hats & Handbags
13:21,37,MOVING,h,5,
13:21,38,BROWSING,f,6,Pants
13:21,39,MOVING,e,9,
13:21,40,MOVING,f,8,
13:22,34,REACHED_COUNTER,b,7,
13:22,1,MOVING,b,8,
13:22,12,BROWSING,h,3,Jeans
13:22,15,MOVING,b,12,
13:22,17,BROWSING,c,4,Pants
13:22,18,BROWSING,f,13,Skirts & Dresses
13:22,20,BROWSING,b,3,Underwear
13:22,25,MOVING,b,4,
13:22,26,PAUSED,b,6,
13:22,27,BROWSING,h,3,Jeans
13:22,28,BROWSING,c,10,Tops
13:22,29,BROWSING,g,3,Jeans
13:22,30,BROWSING,g,3,Jeans
13:22,31,BROWSING,c,4,Pants
13:22,32,BROWSING,b,3,Underwear
13:22,33,MOVING,g,9,
13:22,34,AT_CHECKOUT,b,7,
13:22,37,ARRIVED_SECTION,h,3,Jeans
13:22,38,BROWSING,f,6,Pants
13:22,39,MOVING,e,10,
13:22,40,MOVING,e,8,
13:23,41,ENTERED,h,8,gender~female age~adult
13:23,1,MOVING,b,9,
13:23,12,BROWSING,h,3,Jeans
13:23,15,MOVING,b,11,
13:23,17,BROWSING,c,4,Pants
13:23,18,BROWSING,f,13,Skirts & Dresses
13:23,20,BROWSING,b,3,Underwear
13:23,25,MOVING,b,5,
13:23,26,PAUSED,b,6,
13:23,27,BROWSING,h,3,Jeans
13:23,28,BROWSING,c,10,Tops
13:23,29,BROWSING,g,3,Jeans
13:23,30,BROWSING,g,3,Jeans
13:23,31,BROWSING,c,4,Pants
13:23,32,BROWSING,b,3,Underwear
13:23,33,EXITED,h,8,
13:23,34,AT_CHECKOUT,b,7,
13:23,36,MOVING,e,11,
13:23,37,BROWSING,h,3,Jeans
13:23,38,BROWSING,f,6,Pants
13:23,39,PAUSED,e,10,
13:23,40,MOVING,d,8,
13:23,41,MOVING,h,9,
13:24,42,ENTERED,h,8,gender~male age~adult
13:24,1,PAUSED,b,9,
13:24,15,MOVING,b,10,
13:24,17,BROWSING,c,4,Pants
13:24,18,BROWSING,f,13,Skirts & Dresses
13:24,20,BROWSING,b,3,Underwear
13:24,25,MOVING,b,6,
13:24,26,PAUSED,b,6,
13:24,27,BROWSING,h,3,Jeans
13:24,28,BROWSING,c,10,Tops
13:24,29,BROWSING,g,3,Jeans
13:24,30,BROWSING,g,3,Jeans
13:24,31,BROWSING,c,4,Pants
13:24,34,AT_CHECKOUT,b,7,
13:24,36,MOVING,g,10,
13:24,37,BROWSING,h,3,Jeans
13:24,38,BROWSING,f,6,Pants
13:24,39,PAUSED,e,10,
13:24,40,MOVING,d,7,
13:24,41,MOVING,h,10,
13:24,42,MOVING,h,6,
13:25,43,ENTERED,h,8,gender~male age~senior
13:25,1,PAUSED,b,9,
13:25,12,MOVING,h,4,
13:25,15,MOVING,b,9,
13:25,17,BROWSING,c,4,Pants
13:25,18,BROWSING,f,13,Skirts & Dresses
13:25,20,BROWSING,b,3,Underwear
13:25,25,MOVING,b,7,
13:25,26,MOVING,d,6,
13:25,27,BROWSING,h,3,Jeans
13:25,28,BROWSING,c,10,Tops
13:25,29,BROWSING,g,3,Jeans
13:25,30,BROWSING,g,3,Jeans
13:25,31,BROWSING,c,4,Pants
13:25,32,MOVING,d,3,
13:25,34,AT_CHECKOUT,b,7,
13:25,36,MOVING,g,7,
13:25,37,BROWSING,h,3,Jeans
13:25,39,MOVING,e,11,
13:25,40,MOVING,d,6,
13:25,41,PAUSED,h,10,
13:25,42,MOVING,h,4,
13:25,43,MOVING,g,8,
13:26,1,PAUSED,b,9,
13:26,12,MOVING,h,5,
13:26,15,JOINED_QUEUE,b,8,position #2
13:26,17,BROWSING,c,4,Pants
13:26,18,BROWSING,f,13,Skirts & Dresses
13:26,20,BROWSING,b,3,Underwear
13:26,25,JOINED_QUEUE,b,8,position #3
13:26,26,MOVING,e,7,
13:26,27,BROWSING,h,3,Jeans
13:26,29,BROWSING,g,3,Jeans
13:26,30,BROWSING,g,3,Jeans
13:26,31,BROWSING,c,4,Pants
13:26,32,MOVING,f,3,
13:26,34,AT_CHECKOUT,b,7,
13:26,36,MOVING,g,4,
13:26,37,BROWSING,h,3,Jeans
13:26,38,PAUSED,f,6,
13:26,39,MOVING,e,12,
