timestamp,shopper_id,action,row,col,details
12:37,11,IN_FITTING,a,12,7/16 min
12:37,13,PUT_BACK_SHELF,b,3,Underwear
12:37,14,MOVING,e,13,→ Skirts & Dresses
12:37,15,BROWSING,c,3,Stockings
12:37,16,MOVING,b,9,→ Underwear
12:37,17,MOVING,f,3,→ Underwear
12:37,18,PICKED_ITEM,c,10,Tops
12:37,19,ARRIVED_SECTION,b,3,Underwear
12:37,20,MOVING,b,10,→ Underwear
12:37,21,PURCHASED,b,9,1 item(s): Pants
12:37,22,MOVING,e,13,→ Hats & Handbags
12:38,23,ENTERED,h,8,"profile=quick_buyer gender=female age=adult speed=3 plan=[Underwear, Tops]"
12:38,1,BROWSING,e,6,Pants
12:38,2,MOVING,g,7,→ Tops
12:38,7,BROWSING,h,13,Skirts & Dresses
12:38,9,MOVING,b,10,→ Underwear
12:38,10,IN_FITTING,a,13,10/22 min
12:38,11,IN_FITTING,a,12,8/16 min
12:38,13,MOVING,c,3,→ Jeans
12:38,14,ARRIVED_SECTION,f,13,Skirts & Dresses
12:38,15,BROWSING,c,3,Stockings
12:38,16,MOVING,b,7,→ Underwear
12:38,17,MOVING,e,3,→ Underwear
12:38,18,MOVING,b,8,→ Underwear
12:38,19,BROWSING,b,3,Underwear
12:38,20,MOVING,b,9,→ Underwear
12:38,21,MOVING,e,9,→ exit
12:38,22,ARRIVED_SECTION,d,13,Hats & Handbags
12:38,23,MOVING,e,8,→ Underwear
12:39,1,BROWSING,e,6,Pants
12:39,2,MOVING,g,8,→ Tops
12:39,7,BROWSING,h,13,Skirts & Dresses
12:39,9,MOVING,b,9,→ Underwear
12:39,10,IN_FITTING,a,13,11/22 min
12:39,11,IN_FITTING,a,12,9/16 min
12:39,13,MOVING,d,3,→ Jeans
12:39,14,BROWSING,f,13,Skirts & Dresses
12:39,15,BROWSING,c,3,Stockings
12:39,16,MOVING,b,5,→ Underwear
12:39,17,MOVING,d,3,→ Underwear
12:39,18,MOVING,b,5,→ Underwear
12:39,19,BROWSING,b,3,Underwear
12:39,20,MOVING,b,8,→ Underwear
12:39,21,MOVING,h,9,→ exit
12:39,22,BROWSING,d,13,Hats & Handbags
12:39,23,MOVING,d,6,→ Underwear
12:40,1,BROWSING,e,6,Pants
12:40,2,MOVING,g,9,→ Tops
12:40,7,NO_PICK,h,13,Skirts & Dresses
12:40,9,MOVING,b,8,→ Underwear
12:40,10,IN_FITTING,a,13,12/22 min
12:40,11,IN_FITTING,a,12,10/16 min
12:40,13,MOVING,e,3,→ Jeans
12:40,14,BROWSING,f,13,Skirts & Dresses
12:40,15,BROWSING,c,3,Stockings
12:40,16,PAUSED,b,5,→ Underwear
12:40,17,MOVING,c,3,→ Underwear
12:40,18,ARRIVED_SECTION,b,3,Underwear
12:40,19,BROWSING,b,3,Underwear
12:40,20,MOVING,b,7,→ Underwear
12:40,21,EXITED,h,8,
12:40,22,BROWSING,d,13,Hats & Handbags
12:40,23,MOVING,b,5,→ Underwear
12:41,1,BROWSING,e,6,Pants
12:41,2,ARRIVED_SECTION,g,10,Tops
12:41,7,MOVING,h,12,→ Pants
12:41,9,MOVING,b,7,→ Underwear
12:41,10,IN_FITTING,a,13,13/22 min
12:41,11,IN_FITTING,a,12,11/16 min
12:41,13,MOVING,f,3,→ Jeans
12:41,14,BROWSING,f,13,Skirts & Dresses
12:41,15,BROWSING,c,3,Stockings
12:41,16,PAUSED,b,5,→ Underwear
12:41,17,ARRIVED_SECTION,b,3,Underwear
12:41,18,BROWSING,b,3,Underwear
12:41,19,BROWSING,b,3,Underwear
12:41,20,MOVING,b,6,→ Underwear
12:41,22,BROWSING,d,13,Hats & Handbags
12:41,23,ARRIVED_SECTION,b,3,Underwear
12:42,1,BROWSING,e,6,Pants
12:42,2,BROWSING,g,10,Tops
12:42,7,MOVING,h,11,→ Pants
12:42,9,MOVING,b,6,→ Underwear
12:42,10,IN_FITTING,a,13,14/22 min
12:42,11,IN_FITTING,a,12,12/16 min
12:42,13,ARRIVED_SECTION,g,3,Jeans
12:42,14,BROWSING,f,13,Skirts & Dresses
12:42,15,BROWSING,c,3,Stockings
12:42,16,PAUSED,b,5,→ Underwear
12:42,17,BROWSING,b,3,Underwear
12:42,18,BROWSING,b,3,Underwear
12:42,19,BROWSING,b,3,Underwear
12:42,20,MOVING,b,5,→ Underwear
12:42,22,BROWSING,d,13,Hats & Handbags
12:42,23,BROWSING,b,3,Underwear
12:43,24,ENTERED,h,8,"profile=regular gender=female age=young speed=3 plan=[Pants, Underwear, Jeans, Stockings, Hats & Handbags]"
12:43,1,PICKED_ITEM,e,6,Pants
12:43,1,HEADING,e,6,fitting room
12:43,2,BROWSING,g,10,Tops
12:43,7,MOVING,h,10,→ Pants
12:43,9,MOVING,b,5,→ Underwear
12:43,10,IN_FITTING,a,13,15/22 min
12:43,11,IN_FITTING,a,12,13/16 min
12:43,13,BROWSING,g,3,Jeans
12:43,14,PICKED_ITEM,f,13,Skirts & Dresses
12:43,14,HEADING,f,13,checkout
12:43,15,BROWSING,c,3,Stockings
12:43,16,PAUSED,b,5,→ Underwear
12:43,17,BROWSING,b,3,Underwear
12:43,18,BROWSING,b,3,Underwear
12:43,19,PICKED_ITEM,b,3,Underwear
12:43,20,PAUSED,b,5,→ Underwear
12:43,22,BROWSING,d,13,Hats & Handbags
12:43,23,BROWSING,b,3,Underwear
12:43,24,MOVING,f,7,→ Pants
12:44,25,ENTERED,h,8,"profile=quick_buyer gender=female age=adult speed=2 plan=[Stockings, Pants, Hats & Handbags, Underwear]"
12:44,1,MOVING,d,6,→ fitting room
12:44,2,BROWSING,g,10,Tops
12:44,7,MOVING,g,10,→ Pants
12:44,9,MOVING,b,4,→ Underwear
12:44,10,IN_FITTING,a,13,16/22 min
12:44,11,IN_FITTING,a,12,14/16 min
12:44,13,BROWSING,g,3,Jeans
12:44,14,MOVING,e,13,→ checkout
12:44,15,BROWSING,c,3,Stockings
12:44,16,ARRIVED_SECTION,b,3,Underwear
12:44,17,NO_PICK,b,3,Underwear
12:44,18,BROWSING,b,3,Underwear
12:44,19,MOVING,b,5,→ Tops
12:44,20,PAUSED,b,5,→ Underwear
12:44,22,BROWSING,d,13,Hats & Handbags
12:44,23,BROWSING,b,3,Underwear
12:44,24,ARRIVED_SECTION,f,6,Pants
12:44,25,MOVING,g,7,→ Stockings
12:45,1,MOVING,c,6,→ fitting room
12:45,2,BROWSING,g,10,Tops
12:45,7,MOVING,f,10,→ Pants
12:45,9,ARRIVED_SECTION,b,3,Underwear
12:45,10,IN_FITTING,a,13,17/22 min
12:45,11,IN_FITTING,a,12,15/16 min
12:45,13,BROWSING,g,3,Jeans
12:45,14,MOVING,d,13,→ checkout
12:45,15,BROWSING,c,3,Stockings
12:45,16,BROWSING,b,3,Underwear
12:45,17,ARRIVED_SECTION,c,3,Stockings
12:45,18,BROWSING,b,3,Underwear
12:45,19,MOVING,b,7,→ Tops
12:45,20,MOVING,b,4,→ Underwear
12:45,22,BROWSING,d,13,Hats & Handbags
12:45,23,BROWSING,b,3,Underwear
12:45,24,BROWSING,f,6,Pants
12:45,25,MOVING,g,5,→ Stockings
12:46,1,MOVING,b,6,→ fitting room
12:46,2,BROWSING,g,10,Tops
12:46,7,MOVING,f,9,→ Pants
12:46,9,BROWSING,b,3,Underwear
12:46,10,IN_FITTING,a,13,18/22 min
12:46,11,LEFT_FITTING,a,12,keeping=2
12:46,11,HEADING,a,12,checkout
12:46,13,BROWSING,g,3,Jeans
12:46,14,MOVING,c,13,→ checkout
12:46,15,BROWSING,c,3,Stockings
12:46,16,BROWSING,b,3,Underwear
12:46,17,BROWSING,c,3,Stockings
12:46,18,BROWSING,b,3,Underwear
12:46,19,MOVING,b,9,→ Tops
12:46,20,ARRIVED_SECTION,b,3,Underwear
12:46,22,BROWSING,d,13,Hats & Handbags
12:46,23,BROWSING,b,3,Underwear
12:46,24,BROWSING,f,6,Pants
12:46,25,MOVING,f,4,→ Stockings
12:47,1,MOVING,a,6,→ fitting room
12:47,2,BROWSING,g,10,Tops
12:47,7,MOVING,f,8,→ Pants
12:47,9,BROWSING,b,3,Underwear
12:47,10,IN_FITTING,a,13,19/22 min
12:47,11,MOVING,b,12,→ checkout
12:47,13,PICKED_ITEM,g,3,Jeans
12:47,14,MOVING,b,13,→ checkout
12:47,15,BROWSING,c,3,Stockings
12:47,16,BROWSING,b,3,Underwear
12:47,17,BROWSING,c,3,Stockings
12:47,18,NO_PICK,b,3,Underwear
12:47,19,ARRIVED_SECTION,c,10,Tops
12:47,20,BROWSING,b,3,Underwear
12:47,22,BROWSING,d,13,Hats & Handbags
12:47,23,PICKED_ITEM,b,3,Underwear
12:47,24,BROWSING,f,6,Pants
12:47,25,MOVING,d,4,→ Stockings
12:48,1,MOVING,a,7,→ fitting room
12:48,2,BROWSING,g,10,Tops
12:48,7,MOVING,f,7,→ Pants
12:48,9,BROWSING,b,3,Underwear
12:48,10,IN_FITTING,a,13,20/22 min
12:48,11,MOVING,b,11,→ checkout
12:48,13,MOVING,g,4,→ Hats & Handbags
12:48,14,MOVING,b,12,→ checkout
12:48,15,BROWSING,c,3,Stockings
12:48,16,BROWSING,b,3,Underwear
12:48,17,BROWSING,c,3,Stockings
12:48,18,MOVING,b,6,→ Hats & Handbags
12:48,19,BROWSING,c,10,Tops
12:48,20,BROWSING,b,3,Underwear
12:48,22,BROWSING,d,13,Hats & Handbags
12:48,23,MOVING,b,6,→ Tops
12:48,24,BROWSING,f,6,Pants
12:48,25,ARRIVED_SECTION,d,3,Stockings
12:49,1,MOVING,a,8,→ fitting room
12:49,2,BROWSING,g,10,Tops
12:49,7,ARRIVED_SECTION,f,6,Pants
12:49,9,BROWSING,b,3,Underwear
12:49,10,IN_FITTING,a,13,21/22 min
12:49,11,MOVING,b,10,→ checkout
12:49,13,MOVING,g,5,→ Hats & Handbags
12:49,14,MOVING,b,11,→ checkout
12:49,15,BROWSING,c,3,Stockings
12:49,16,BROWSING,b,3,Underwear
12:49,17,BROWSING,c,3,Stockings
12:49,18,MOVING,b,9,→ Hats & Handbags
12:49,19,BROWSING,c,10,Tops
12:49,20,BROWSING,b,3,Underwear
12:49,22,BROWSING,d,13,Hats & Handbags
12:49,23,MOVING,b,9,→ Tops
12:49,24,BROWSING,f,6,Pants
12:49,25,BROWSING,d,3,Stockings
12:50,26,ENTERED,h,8,"profile=window_shopper gender=female age=adult speed=1 plan=[Jeans, Skirts & Dresses, Tops, Underwear, Stockings]"
12:50,1,MOVING,a,9,→ fitting room
12:50,2,BROWSING,g,10,Tops
12:50,7,BROWSING,f,6,Pants
12:50,9,BROWSING,b,3,Underwear
12:50,10,LEFT_FITTING,a,13,"keeping=2, returned_to_shelf=1"
12:50,10,HEADING,a,13,checkout
12:50,11,JOINED_QUEUE,b,9,"position #1, 2 item(s)"
12:50,13,MOVING,g,6,→ Hats & Handbags
12:50,14,MOVING,b,10,→ checkout
12:50,15,BROWSING,c,3,Stockings
12:50,16,NO_PICK,b,3,Underwear
12:50,17,NO_PICK,c,3,Stockings
12:50,17,HEADING,c,3,exit
12:50,18,MOVING,b,12,→ Hats & Handbags
12:50,19,BROWSING,c,10,Tops
12:50,20,BROWSING,b,3,Underwear
12:50,22,BROWSING,d,13,Hats & Handbags
12:50,23,ARRIVED_SECTION,c,10,Tops
12:50,24,BROWSING,f,6,Pants
12:50,25,BROWSING,d,3,Stockings
12:50,26,MOVING,h,7,→ Jeans
12:51,11,CHECKOUT_CALLED,b,9,lane 1
12:51,1,MOVING,a,10,→ fitting room
12:51,2,BROWSING,g,10,Tops
12:51,7,BROWSING,f,6,Pants
12:51,9,BROWSING,b,3,Underwear
12:51,10,MOVING,b,13,→ checkout
12:51,11,AT_CHECKOUT,b,9,1/6 min
12:51,13,MOVING,f,6,→ Hats & Handbags
12:51,14,JOINED_QUEUE,b,9,"position #2, 1 item(s)"
12:51,15,BROWSING,c,3,Stockings
12:51,16,ARRIVED_SECTION,c,4,Pants
12:51,17,MOVING,d,3,→ exit
12:51,18,ARRIVED_SECTION,c,13,Hats & Handbags
12:51,19,BROWSING,c,10,Tops
12:51,20,BROWSING,b,3,Underwear
12:51,22,BROWSING,d,13,Hats & Handbags
12:51,23,BROWSING,c,10,Tops
12:51,24,BROWSING,f,6,Pants
12:51,25,BROWSING,d,3,Stockings
12:51,26,MOVING,h,6,→ Jeans
12:52,14,CHECKOUT_CALLED,b,9,lane 2
12:52,1,MOVING,a,11,→ fitting room
12:52,2,BROWSING,g,10,Tops
12:52,7,BROWSING,f,6,Pants
12:52,9,BROWSING,b,3,Underwear
12:52,10,MOVING,b,12,→ checkout
12:52,11,AT_CHECKOUT,b,9,2/6 min
12:52,13,MOVING,e,6,→ Hats & Handbags
12:52,14,AT_CHECKOUT,b,9,1/7 min
12:52,15,PICKED_ITEM,c,3,Stockings
12:52,16,BROWSING,c,4,Pants
12:52,17,MOVING,e,3,→ exit
12:52,18,BROWSING,c,13,Hats & Handbags
12:52,19,BROWSING,c,10,Tops
12:52,20,BROWSING,b,3,Underwear
12:52,22,PICKED_ITEM,d,13,Hats & Handbags
12:52,23,BROWSING,c,10,Tops
12:52,24,BROWSING,f,6,Pants
12:52,25,BROWSING,d,3,Stockings
12:52,26,MOVING,h,5,→ Jeans
12:53,1,ARRIVED_FITTING_AREA,a,12,4 item(s)
12:53,2,BROWSING,g,10,Tops
12:53,7,BROWSING,f,6,Pants
12:53,9,BROWSING,b,3,Underwear
12:53,10,MOVING,b,11,→ checkout
12:53,11,AT_CHECKOUT,b,9,3/6 min
12:53,13,MOVING,e,7,→ Hats & Handbags
12:53,14,AT_CHECKOUT,b,9,2/7 min
12:53,15,ARRIVED_SECTION,c,4,Pants
12:53,16,BROWSING,c,4,Pants
12:53,17,MOVING,f,3,→ exit
12:53,18,BROWSING,c,13,Hats & Handbags
12:53,19,NO_PICK,c,10,Tops
12:53,20,BROWSING,b,3,Underwear
12:53,22,MOVING,b,13,→ Underwear
12:53,23,BROWSING,c,10,Tops
12:53,24,BROWSING,f,6,Pants
12:53,25,BROWSING,d,3,Stockings
12:53,26,MOVING,h,4,→ Jeans
12:54,1,ENTERED_FITTING,a,12,"4 item(s) to try on, waited 0 ticks"
12:54,2,BROWSING,g,10,Tops
12:54,7,BROWSING,f,6,Pants
12:54,9,BROWSING,b,3,Underwear
12:54,10,MOVING,b,10,→ checkout
12:54,11,AT_CHECKOUT,b,9,4/6 min
12:54,13,MOVING,e,8,→ Hats & Handbags
12:54,14,AT_CHECKOUT,b,9,3/7 min
12:54,15,BROWSING,c,4,Pants
12:54,16,BROWSING,c,4,Pants
12:54,17,MOVING,g,3,→ exit
12:54,18,BROWSING,c,13,Hats & Handbags
12:54,19,MOVING,b,9,→ Stockings
12:54,20,BROWSING,b,3,Underwear
12:54,22,MOVING,b,11,→ Underwear
12:54,23,BROWSING,c,10,Tops
12:54,24,BROWSING,f,6,Pants
12:54,25,BROWSING,d,3,Stockings
12:54,26,ARRIVED_SECTION,h,3,Jeans
12:55,1,IN_FITTING,a,12,1/24 min
12:55,2,PUT_BACK_SHELF,g,10,Tops
12:55,7,BROWSING,f,6,Pants
12:55,9,NO_PICK,b,3,Underwear
12:55,9,HEADING,b,3,fitting room
12:55,10,JOINED_QUEUE,b,9,"position #3, 2 item(s)"
12:55,11,AT_CHECKOUT,b,9,5/6 min
12:55,13,MOVING,e,9,→ Hats & Handbags
12:55,14,AT_CHECKOUT,b,9,4/7 min
12:55,15,BROWSING,c,4,Pants
12:55,16,BROWSING,c,4,Pants
12:55,17,MOVING,h,3,→ exit
12:55,18,BROWSING,c,13,Hats & Handbags
12:55,19,MOVING,b,7,→ Stockings
12:55,20,BROWSING,b,3,Underwear
12:55,22,MOVING,b,9,→ Underwear
12:55,23,BROWSING,c,10,Tops
12:55,24,BROWSING,f,6,Pants
12:55,25,PICKED_ITEM,d,3,Stockings
12:55,26,BROWSING,h,3,Jeans
12:56,27,ENTERED,h,8,"profile=regular gender=male age=senior speed=1 plan=[Jeans, Underwear, Hats & Handbags]"
12:56,1,IN_FITTING,a,12,2/24 min
12:56,2,MOVING,f,10,→ Hats & Handbags
12:56,7,BROWSING,f,6,Pants
12:56,9,MOVING,a,3,→ fitting room
12:56,10,IN_QUEUE,b,9,position #3
12:56,11,PURCHASED,b,9,"2 item(s): Pants, Underwear"
12:56,13,MOVING,e,10,→ Hats & Handbags
12:56,14,AT_CHECKOUT,b,9,5/7 min
12:56,15,BROWSING,c,4,Pants
12:56,16,BROWSING,c,4,Pants
12:56,17,MOVING,h,4,→ exit
12:56,18,BROWSING,c,13,Hats & Handbags
12:56,19,MOVING,b,5,→ Stockings
12:56,20,NO_PICK,b,3,Underwear
12:56,22,PAUSED,b,9,→ Underwear
12:56,23,PICKED_ITEM,c,10,Tops
12:56,23,HEADING,c,10,checkout
12:56,24,PICKED_ITEM,f,6,Pants
12:56,25,ARRIVED_SECTION,d,4,Pants
12:56,26,BROWSING,h,3,Jeans
12:56,27,MOVING,h,7,→ Jeans
12:57,10,CHECKOUT_CALLED,b,9,lane 2
12:57,1,IN_FITTING,a,12,3/24 min
12:57,2,MOVING,e,10,→ Hats & Handbags
12:57,7,BROWSING,f,6,Pants
12:57,9,MOVING,a,4,→ fitting room
12:57,10,AT_CHECKOUT,b,9,1/7 min
12:57,11,MOVING,c,9,→ exit
12:57,13,MOVING,e,11,→ Hats & Handbags
12:57,14,AT_CHECKOUT,b,9,6/7 min
12:57,15,BROWSING,c,4,Pants
12:57,16,BROWSING,c,4,Pants
12:57,17,MOVING,h,5,→ exit
12:57,18,BROWSING,c,13,Hats & Handbags
12:57,19,MOVING,c,4,→ Stockings
12:57,20,MOVING,c,3,→ Pants
12:57,22,PAUSED,b,9,→ Underwear
12:57,23,JOINED_QUEUE,b,9,"position #3, 2 item(s)"
12:57,24,MOVING,c,6,→ Underwear
12:57,25,BROWSING,d,4,Pants
12:57,26,BROWSING,h,3,Jeans
12:57,27,MOVING,h,6,→ Jeans
12:58,28,ENTERED,h,8,"profile=browser gender=male age=senior speed=1 plan=[Skirts & Dresses, Tops, Hats & Handbags]"
12:58,1,IN_FITTING,a,12,4/24 min
12:58,2,MOVING,e,11,→ Hats & Handbags
12:58,7,NO_PICK,f,6,Pants
12:58,7,HEADING,f,6,fitting room
12:58,9,MOVING,a,5,→ fitting room
12:58,10,AT_CHECKOUT,b,9,2/7 min
12:58,11,MOVING,d,9,→ exit
12:58,13,MOVING,e,12,→ Hats & Handbags
12:58,14,PURCHASED,b,9,1 item(s): Skirts & Dresses
12:58,15,BROWSING,c,4,Pants
12:58,16,NO_PICK,c,4,Pants
12:58,16,HEADING,c,4,exit
12:58,17,MOVING,h,6,→ exit
12:58,18,BROWSING,c,13,Hats & Handbags
12:58,19,PAUSED,c,4,→ Stockings
12:58,20,ARRIVED_SECTION,c,4,Pants
12:58,22,PAUSED,b,9,→ Underwear
12:58,23,IN_QUEUE,b,9,position #2
12:58,24,MOVING,b,4,→ Underwear
12:58,25,BROWSING,d,4,Pants
12:58,26,BROWSING,h,3,Jeans
12:58,27,MOVING,h,5,→ Jeans
12:58,28,PAUSED,h,8,→ Skirts & Dresses
12:59,23,CHECKOUT_CALLED,b,9,lane 2
12:59,1,IN_FITTING,a,12,5/24 min
12:59,2,MOVING,e,12,→ Hats & Handbags
12:59,7,MOVING,e,6,→ fitting room
12:59,9,MOVING,a,6,→ fitting room
12:59,10,AT_CHECKOUT,b,9,3/7 min
12:59,11,MOVING,e,9,→ exit
12:59,13,MOVING,e,13,→ Hats & Handbags
12:59,14,MOVING,c,9,→ exit
12:59,15,BROWSING,c,4,Pants
12:59,16,MOVING,e,4,→ exit
12:59,17,MOVING,h,7,→ exit
12:59,18,BROWSING,c,13,Hats & Handbags
12:59,19,PAUSED,c,4,→ Stockings
12:59,20,BROWSING,c,4,Pants
12:59,22,PAUSED,b,9,→ Underwear
12:59,23,AT_CHECKOUT,b,9,1/8 min
12:59,24,PAUSED,b,4,→ Underwear
12:59,25,BROWSING,d,4,Pants
12:59,26,BROWSING,h,3,Jeans
12:59,27,MOVING,h,4,→ Jeans
12:59,28,PAUSED,h,8,→ Skirts & Dresses
13:00,1,IN_FITTING,a,12,6/24 min
13:00,2,MOVING,e,13,→ Hats & Handbags
13:00,7,MOVING,d,6,→ fitting room
13:00,9,MOVING,a,7,→ fitting room
13:00,10,AT_CHECKOUT,b,9,4/7 min
13:00,11,MOVING,f,9,→ exit
13:00,13,ARRIVED_SECTION,d,13,Hats & Handbags
13:00,14,MOVING,d,9,→ exit
13:00,15,BROWSING,c,4,Pants
13:00,16,MOVING,g,4,→ exit
13:00,17,EXITED,h,8,
13:00,18,BROWSING,c,13,Hats & Handbags
13:00,19,ARRIVED_SECTION,c,3,Stockings
13:00,20,BROWSING,c,4,Pants
13:00,22,PAUSED,b,9,→ Underwear
13:00,23,AT_CHECKOUT,b,9,2/8 min
13:00,24,PAUSED,b,4,→ Underwear
13:00,25,BROWSING,d,4,Pants
13:00,26,NO_PICK,h,3,Jeans
13:00,27,PAUSED,h,4,→ Jeans
13:00,28,MOVING,h,9,→ Skirts & Dresses
13:01,1,IN_FITTING,a,12,7/24 min
13:01,2,ARRIVED_SECTION,d,13,Hats & Handbags
13:01,7,MOVING,c,6,→ fitting room
13:01,9,MOVING,a,8,→ fitting room
13:01,10,AT_CHECKOUT,b,9,5/7 min
13:01,11,MOVING,g,9,→ exit
13:01,13,BROWSING,d,13,Hats & Handbags
13:01,14,MOVING,e,9,→ exit
13:01,15,BROWSING,c,4,Pants
13:01,16,MOVING,h,5,→ exit
13:01,18,BROWSING,c,13,Hats & Handbags
13:01,19,BROWSING,c,3,Stockings
13:01,20,BROWSING,c,4,Pants
13:01,22,MOVING,b,7,→ Underwear
13:01,23,AT_CHECKOUT,b,9,3/8 min
13:01,24,PAUSED,b,4,→ Underwear
13:01,25,BROWSING,d,4,Pants
13:01,26,MOVING,h,4,→ Skirts & Dresses
13:01,27,PAUSED,h,4,→ Jeans
13:01,28,MOVING,h,10,→ Skirts & Dresses
13:02,1,IN_FITTING,a,12,8/24 min
13:02,2,BROWSING,d,13,Hats & Handbags
13:02,7,PAUSED,c,6,→ fitting room
13:02,9,PAUSED,a,8,→ fitting room
13:02,10,AT_CHECKOUT,b,9,6/7 min
13:02,11,MOVING,h,9,→ exit
13:02,13,BROWSING,d,13,Hats & Handbags
13:02,14,MOVING,f,9,→ exit
13:02,15,BROWSING,c,4,Pants
13:02,16,PAUSED,h,5,→ exit
13:02,18,PICKED_ITEM,c,13,Hats & Handbags
13:02,18,HEADING,c,13,fitting room
13:02,19,BROWSING,c,3,Stockings
13:02,20,BROWSING,c,4,Pants
13:02,22,MOVING,b,5,→ Underwear
13:02,23,AT_CHECKOUT,b,9,4/8 min
13:02,24,PAUSED,b,4,→ Underwear
13:02,25,BROWSING,d,4,Pants
13:02,26,MOVING,h,5,→ Skirts & Dresses
13:02,27,PAUSED,h,4,→ Jeans
13:02,28,MOVING,h,11,→ Skirts & Dresses
13:03,29,ENTERED,h,8,"profile=window_shopper gender=male age=young speed=3 plan=[Stockings, Hats & Handbags, Jeans, Tops, Skirts & Dresses]"
13:03,1,IN_FITTING,a,12,9/24 min
13:03,2,BROWSING,d,13,Hats & Handbags
13:03,7,PAUSED,c,6,→ fitting room
13:03,9,PAUSED,a,8,→ fitting room
13:03,10,PURCHASED,b,9,"2 item(s): Jeans, Hats & Handbags"
13:03,11,EXITED,h,8,
13:03,13,BROWSING,d,13,Hats & Handbags
13:03,14,MOVING,g,9,→ exit
13:03,15,BROWSING,c,4,Pants
13:03,16,PAUSED,h,5,→ exit
13:03,18,ARRIVED_FITTING_AREA,a,13,5 item(s)
13:03,19,BROWSING,c,3,Stockings
13:03,20,BROWSING,c,4,Pants
13:03,22,PAUSED,b,5,→ Underwear
13:03,23,AT_CHECKOUT,b,9,5/8 min
13:03,24,PAUSED,b,4,→ Underwear
13:03,25,PICKED_ITEM,d,4,Pants
13:03,26,MOVING,h,6,→ Skirts & Dresses
13:03,27,PAUSED,h,4,→ Jeans
13:03,28,MOVING,h,12,→ Skirts & Dresses
13:03,29,MOVING,g,6,→ Stockings
13:04,1,IN_FITTING,a,12,10/24 min
13:04,2,BROWSING,d,13,Hats & Handbags
13:04,7,PAUSED,c,6,→ fitting room
13:04,9,PAUSED,a,8,→ fitting room
13:04,10,PAUSED,b,9,→ exit
13:04,13,PUT_BACK_SHELF,d,13,Hats & Handbags
13:04,14,MOVING,h,9,→ exit
13:04,15,BROWSING,c,4,Pants
13:04,16,MOVING,h,7,→ exit
13:04,18,ENTERED_FITTING,a,13,"5 item(s) to try on, waited 0 ticks"
13:04,19,BROWSING,c,3,Stockings
13:04,20,BROWSING,c,4,Pants
13:04,22,PAUSED,b,5,→ Underwear
13:04,23,AT_CHECKOUT,b,9,6/8 min
13:04,24,PAUSED,b,4,→ Underwear
13:04,25,MOVING,b,4,→ Hats & Handbags
13:04,26,MOVING,h,7,→ Skirts & Dresses
13:04,27,ARRIVED_SECTION,h,3,Jeans
13:04,28,ARRIVED_SECTION,h,13,Skirts & Dresses
13:04,29,MOVING,f,4,→ Stockings
13:05,30,ENTERED,h,8,"profile=regular gender=female age=adult speed=2 plan=[Stockings, Pants]"
13:05,1,IN_FITTING,a,12,11/24 min
13:05,2,BROWSING,d,13,Hats & Handbags
13:05,7,MOVING,b,6,→ fitting room
13:05,9,MOVING,a,9,→ fitting room
13:05,10,PAUSED,b,9,→ exit
13:05,13,ARRIVED_SECTION,d,13,Tops
13:05,14,EXITED,h,8,
13:05,15,BROWSING,c,4,Pants
13:05,16,EXITED,h,8,
13:05,18,IN_FITTING,a,13,1/22 min
13:05,19,BROWSING,c,3,Stockings
13:05,20,BROWSING,c,4,Pants
13:05,22,ARRIVED_SECTION,b,3,Underwear
13:05,23,AT_CHECKOUT,b,9,7/8 min
13:05,24,ARRIVED_SECTION,b,3,Underwear
13:05,25,MOVING,b,6,→ Hats & Handbags
13:05,26,MOVING,h,8,→ Skirts & Dresses
13:05,27,BROWSING,h,3,Jeans
13:05,28,BROWSING,h,13,Skirts & Dresses
13:05,29,ARRIVED_SECTION,d,3,Stockings
13:05,30,MOVING,g,7,→ Stockings
13:06,1,IN_FITTING,a,12,12/24 min
13:06,2,BROWSING,d,13,Hats & Handbags
13:06,7,MOVING,a,6,→ fitting room
13:06,9,MOVING,a,10,→ fitting room
13:06,10,PAUSED,b,9,→ exit
13:06,13,BROWSING,d,13,Tops
13:06,15,BROWSING,c,4,Pants
13:06,18,IN_FITTING,a,13,2/22 min
13:06,19,BROWSING,c,3,Stockings
13:06,20,BROWSING,c,4,Pants
13:06,22,BROWSING,b,3,Underwear
13:06,23,PURCHASED,b,9,"2 item(s): Underwear, Tops"
13:06,24,BROWSING,b,3,Underwear
13:06,25,MOVING,b,8,→ Hats & Handbags
13:06,26,MOVING,h,9,→ Skirts & Dresses
13:06,27,BROWSING,h,3,Jeans
13:06,28,BROWSING,h,13,Skirts & Dresses
13:06,29,BROWSING,d,3,Stockings
13:06,30,MOVING,g,5,→ Stockings
13:07,31,ENTERED,h,8,"profile=regular gender=female age=adult speed=1 plan=[Hats & Handbags, Underwear]"
13:07,1,IN_FITTING,a,12,13/24 min
13:07,2,BROWSING,d,13,Hats & Handbags
13:07,7,MOVING,a,7,→ fitting room
13:07,9,MOVING,a,11,→ fitting room
13:07,10,PAUSED,b,9,→ exit
13:07,13,BROWSING,d,13,Tops
13:07,15,BROWSING,c,4,Pants
13:07,18,IN_FITTING,a,13,3/22 min
13:07,19,BROWSING,c,3,Stockings
13:07,20,BROWSING,c,4,Pants
13:07,22,BROWSING,b,3,Underwear
13:07,23,MOVING,e,9,→ exit
