frame,time_s,label,conf,x1,y1,x2,y2,cx,cy,w,h,person_id
274,9.133,shopping bag,0.27,174.8,440.5,227.9,578.7,201.4,509.6,53.0,138.2,4
275,9.167,handbag,0.454,6.2,335.3,50.5,416.5,28.3,375.9,44.3,81.2,2
275,9.167,shopping bag,0.273,174.9,440.5,227.8,578.7,201.3,509.6,53.0,138.2,4
276,9.2,handbag,0.453,6.2,335.3,50.5,416.5,28.3,375.9,44.3,81.2,2
277,9.233,handbag,0.453,6.2,335.3,50.5,416.5,28.3,375.9,44.3,81.2,2
278,9.267,shopping bag,0.454,175.0,441.1,227.8,578.6,201.4,509.8,52.8,137.5,
279,9.3,shopping bag,0.454,175.0,441.1,227.8,578.6,201.4,509.8,52.8,137.5,
280,9.333,shopping bag,0.446,175.0,441.1,227.7,578.4,201.3,509.8,52.7,137.3,
281,9.367,shopping bag,0.525,175.2,441.5,227.1,578.4,201.2,509.9,51.9,137.0,
281,9.367,handbag,0.437,9.8,358.5,59.7,442.1,34.8,400.3,49.9,83.6,2
282,9.4,shopping bag,0.511,175.2,441.5,227.2,578.4,201.2,510.0,51.9,137.0,
282,9.4,handbag,0.411,10.3,358.8,59.8,442.2,35.0,400.5,49.5,83.4,2
283,9.433,shopping bag,0.551,175.2,441.2,227.2,578.5,201.2,509.8,51.9,137.2,
284,9.467,shopping bag,0.553,175.2,441.2,227.2,578.5,201.2,509.8,51.9,137.2,
284,9.467,handbag,0.253,9.4,361.9,56.3,449.6,32.8,405.7,47.0,87.7,2
285,9.5,shopping bag,0.559,174.9,441.2,227.2,578.5,201.1,509.9,52.3,137.4,
286,9.533,shopping bag,0.551,174.9,441.2,227.2,578.5,201.1,509.8,52.3,137.4,
287,9.567,shopping bag,0.564,174.9,441.2,227.2,578.5,201.1,509.9,52.3,137.3,
288,9.6,shopping bag,0.55,174.9,441.1,227.2,578.5,201.1,509.8,52.3,137.4,
289,9.633,shopping bag,0.542,174.9,441.1,227.3,578.5,201.1,509.8,52.4,137.4,
290,9.667,shopping bag,0.525,174.9,441.1,227.2,578.5,201.1,509.8,52.3,137.4,
291,9.7,shopping bag,0.511,175.0,441.1,227.2,578.5,201.1,509.8,52.2,137.4,
291,9.7,handbag,0.281,0.0,372.6,52.5,469.6,26.3,421.1,52.5,97.1,2
292,9.733,shopping bag,0.512,175.0,441.1,227.2,578.5,201.1,509.8,52.2,137.4,
292,9.733,handbag,0.281,0.0,372.6,52.5,469.6,26.3,421.1,52.5,97.1,2
293,9.767,shopping bag,0.505,174.9,441.1,227.4,578.5,201.2,509.8,52.5,137.4,
293,9.767,handbag,0.282,0.0,372.6,52.5,469.6,26.3,421.1,52.5,97.0,2
294,9.8,shopping bag,0.528,174.8,441.1,227.4,578.5,201.1,509.8,52.6,137.4,
294,9.8,handbag,0.395,0.0,387.0,50.7,486.4,25.3,436.7,50.7,99.4,2
295,9.833,shopping bag,0.512,174.8,441.1,227.4,578.5,201.1,509.8,52.6,137.4,
295,9.833,handbag,0.42,0.0,388.1,50.2,486.9,25.1,437.5,50.2,98.8,2
296,9.867,shopping bag,0.511,174.8,441.0,227.6,578.5,201.2,509.8,52.9,137.5,
296,9.867,handbag,0.287,0.0,385.9,48.2,496.1,24.1,441.0,48.2,110.1,2
297,9.9,handbag,0.459,0.0,389.8,45.7,509.7,22.8,449.8,45.7,120.0,2
297,9.9,shopping bag,0.458,174.7,441.2,227.6,578.5,201.2,509.8,52.9,137.3,
298,9.933,handbag,0.456,0.0,390.2,45.6,509.7,22.8,449.9,45.6,119.5,2
298,9.933,shopping bag,0.439,174.7,441.3,227.7,578.5,201.2,509.9,53.0,137.3,
299,9.967,handbag,0.459,0.0,390.2,45.6,509.7,22.8,449.9,45.6,119.5,2
299,9.967,shopping bag,0.442,174.7,441.3,227.7,578.6,201.2,510.0,53.0,137.4,
300,10.0,shopping bag,0.48,174.8,441.2,227.5,578.6,201.1,509.9,52.7,137.3,
301,10.033,shopping bag,0.494,174.8,441.3,227.5,578.6,201.1,509.9,52.7,137.3,
301,10.033,handbag,0.379,0.0,415.1,43.9,520.3,21.9,467.7,43.9,105.1,2
302,10.067,shopping bag,0.441,174.8,441.3,227.5,578.6,201.1,509.9,52.7,137.3,
303,10.1,shopping bag,0.42,174.8,441.2,227.5,578.6,201.2,509.9,52.8,137.4,
304,10.133,shopping bag,0.42,174.8,441.2,227.5,578.6,201.2,509.9,52.8,137.4,
305,10.167,shopping bag,0.431,174.8,441.3,227.5,578.6,201.1,509.9,52.7,137.3,
306,10.2,shopping bag,0.362,174.8,441.4,227.5,578.5,201.2,510.0,52.7,137.1,
306,10.2,handbag,0.259,178.2,318.8,236.4,388.6,207.3,353.7,58.2,69.8,4
307,10.233,shopping bag,0.363,174.8,441.4,227.5,578.5,201.2,510.0,52.7,137.1,
307,10.233,handbag,0.256,178.2,318.8,236.4,388.6,207.3,353.7,58.2,69.9,4
308,10.267,shopping bag,0.338,174.8,441.4,227.7,578.4,201.3,509.9,52.9,137.1,
308,10.267,handbag,0.275,178.2,318.8,236.5,388.6,207.3,353.7,58.3,69.8,4
309,10.3,shopping bag,0.301,174.7,441.4,227.7,578.4,201.2,509.9,53.0,137.1,
309,10.3,handbag,0.275,178.2,318.8,236.5,388.9,207.3,353.8,58.3,70.1,4
310,10.333,shopping bag,0.254,174.7,441.0,227.7,578.6,201.2,509.8,53.0,137.6,
311,10.367,shopping bag,0.258,174.6,441.0,228.3,578.6,201.5,509.8,53.7,137.5,
312,10.4,shopping bag,0.314,174.6,441.2,228.4,578.7,201.5,509.9,53.9,137.4,
313,10.433,shopping bag,0.339,174.5,441.2,228.5,578.7,201.5,509.9,54.0,137.5,
321,10.7,shopping bag,0.337,174.1,440.9,247.1,579.0,210.6,510.0,73.0,138.2,4
322,10.733,shopping bag,0.343,174.3,440.7,244.5,579.0,209.4,509.8,70.2,138.3,4
323,10.767,shopping bag,0.353,174.5,440.6,232.6,578.7,203.5,509.7,58.1,138.0,4
324,10.8,shopping bag,0.348,174.5,440.6,232.6,578.7,203.6,509.7,58.2,138.0,4
325,10.833,shopping bag,0.477,174.4,440.1,227.9,578.3,201.2,509.2,53.5,138.2,4
326,10.867,shopping bag,0.487,174.4,440.2,228.0,578.4,201.2,509.3,53.5,138.1,4
327,10.9,shopping bag,0.586,174.1,440.0,228.6,578.4,201.4,509.2,54.5,138.4,
328,10.933,shopping bag,0.496,174.4,439.8,227.8,578.2,201.1,509.0,53.4,138.5,
329,10.967,shopping bag,0.475,174.6,440.6,227.4,578.3,201.0,509.5,52.7,137.6,
330,11.0,shopping bag,0.474,174.6,440.6,227.4,578.3,201.0,509.5,52.7,137.6,
331,11.033,shopping bag,0.319,174.5,440.8,227.4,578.3,201.0,509.6,53.0,137.5,
332,11.067,shopping bag,0.296,174.5,440.8,227.5,578.3,201.0,509.6,53.0,137.5,
333,11.1,shopping bag,0.347,174.7,440.9,227.6,578.3,201.2,509.6,52.9,137.3,
334,11.133,shopping bag,0.359,174.7,441.0,227.6,578.4,201.2,509.7,52.9,137.4,
335,11.167,shopping bag,0.357,174.7,440.9,227.6,578.4,201.2,509.7,52.9,137.4,
336,11.2,shopping bag,0.471,174.7,440.9,227.6,578.4,201.1,509.7,52.9,137.5,
337,11.233,shopping bag,0.446,174.7,440.9,227.6,578.5,201.1,509.7,52.9,137.5,
338,11.267,shopping bag,0.413,174.9,441.0,227.1,578.5,201.0,509.8,52.1,137.5,
339,11.3,shopping bag,0.413,174.9,441.0,227.1,578.5,201.0,509.8,52.1,137.5,
340,11.333,shopping bag,0.412,174.9,441.0,227.0,578.6,200.9,509.8,52.0,137.6,
341,11.367,shopping bag,0.349,174.8,440.9,227.0,578.6,200.9,509.8,52.2,137.7,
342,11.4,shopping bag,0.346,174.8,440.9,227.1,578.6,200.9,509.8,52.3,137.7,
343,11.433,shopping bag,0.409,174.8,441.0,226.9,578.6,200.9,509.8,52.1,137.7,
344,11.467,shopping bag,0.345,174.9,441.0,227.0,578.7,201.0,509.9,52.1,137.7,
345,11.5,shopping bag,0.347,174.9,441.0,227.0,578.7,201.0,509.9,52.1,137.7,
346,11.533,shopping bag,0.282,174.8,441.0,227.1,578.8,201.0,509.9,52.3,137.7,
347,11.567,shopping bag,0.311,174.8,441.0,227.1,578.8,201.0,509.9,52.3,137.8,
348,11.6,shopping bag,0.263,174.8,441.0,227.1,578.8,201.0,509.9,52.3,137.7,
349,11.633,shopping bag,0.267,174.8,441.0,227.1,578.8,201.0,509.9,52.3,137.7,
350,11.667,shopping bag,0.254,174.7,441.1,227.0,578.7,200.8,509.9,52.2,137.6,
373,12.433,cardboard box,0.252,47.7,117.7,86.3,146.9,67.0,132.3,38.7,29.3,
376,12.533,shopping bag,0.254,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
377,12.567,shopping bag,0.258,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
378,12.6,shopping bag,0.273,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
379,12.633,shopping bag,0.275,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
380,12.667,shopping bag,0.287,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
381,12.7,shopping bag,0.29,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
382,12.733,shopping bag,0.286,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
383,12.767,shopping bag,0.286,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
384,12.8,shopping bag,0.284,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
384,12.8,cardboard box,0.252,50.0,117.5,85.9,146.8,67.9,132.2,35.9,29.3,
385,12.833,shopping bag,0.278,174.5,441.0,226.9,578.4,200.7,509.7,52.3,137.4,
385,12.833,cardboard box,0.258,49.9,117.5,85.9,146.8,67.9,132.1,36.0,29.4,
386,12.867,shopping bag,0.288,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
386,12.867,cardboard box,0.261,49.8,117.4,85.9,146.8,67.9,132.1,36.1,29.4,
387,12.9,shopping bag,0.28,174.5,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
387,12.9,cardboard box,0.264,49.8,117.4,85.9,146.8,67.9,132.1,36.1,29.4,
388,12.933,shopping bag,0.3,174.6,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
388,12.933,cardboard box,0.273,49.7,117.5,85.9,146.8,67.8,132.1,36.2,29.4,
389,12.967,shopping bag,0.305,174.6,441.0,226.8,578.4,200.7,509.7,52.3,137.4,
389,12.967,cardboard box,0.274,49.7,117.5,85.9,146.8,67.8,132.1,36.2,29.4,
390,13.0,shopping bag,0.325,174.4,440.9,226.7,578.6,200.6,509.8,52.3,137.7,
390,13.0,cardboard box,0.303,48.5,117.3,85.6,147.0,67.1,132.2,37.2,29.7,
391,13.033,shopping bag,0.325,174.4,440.9,226.7,578.6,200.6,509.8,52.3,137.7,
391,13.033,cardboard box,0.303,48.5,117.3,85.6,147.0,67.1,132.2,37.2,29.7,
392,13.067,shopping bag,0.311,174.4,440.9,226.7,578.6,200.6,509.8,52.3,137.7,
392,13.067,cardboard box,0.308,48.5,117.4,85.6,147.0,67.1,132.2,37.1,29.7,
393,13.1,shopping bag,0.309,174.4,440.9,226.7,578.6,200.6,509.8,52.3,137.7,
393,13.1,cardboard box,0.308,48.5,117.4,85.6,147.0,67.1,132.2,37.1,29.7,
394,13.133,shopping bag,0.308,174.4,440.9,226.7,578.6,200.6,509.8,52.3,137.7,
394,13.133,cardboard box,0.308,48.5,117.4,85.6,147.0,67.1,132.2,37.1,29.7,
395,13.167,cardboard box,0.322,48.3,117.3,85.6,147.0,67.0,132.2,37.3,29.7,
395,13.167,shopping bag,0.28,174.4,440.9,226.8,578.7,200.6,509.8,52.4,137.8,
396,13.2,cardboard box,0.322,48.3,117.3,85.6,147.0,67.0,132.2,37.3,29.7,
396,13.2,shopping bag,0.267,174.4,440.9,226.8,578.7,200.6,509.8,52.4,137.8,
397,13.233,cardboard box,0.309,48.4,117.3,85.7,147.0,67.1,132.2,37.2,29.7,
397,13.233,shopping bag,0.292,174.4,440.9,226.8,578.7,200.6,509.8,52.4,137.8,
398,13.267,cardboard box,0.316,48.3,117.3,85.7,147.1,67.0,132.2,37.3,29.7,
398,13.267,shopping bag,0.275,174.4,440.9,226.8,578.7,200.6,509.8,52.4,137.8,
399,13.3,cardboard box,0.282,49.1,117.4,85.4,147.2,67.2,132.3,36.2,29.7,
400,13.333,cardboard box,0.294,47.6,117.3,85.1,147.3,66.4,132.3,37.5,30.0,
401,13.367,cardboard box,0.313,45.7,116.9,85.1,147.3,65.4,132.1,39.4,30.4,
402,13.4,cardboard box,0.325,45.5,116.9,85.2,147.3,65.4,132.1,39.6,30.5,
403,13.433,cardboard box,0.331,45.5,116.8,85.2,147.4,65.3,132.1,39.7,30.5,
404,13.467,cardboard box,0.342,45.5,116.9,85.2,147.4,65.3,132.1,39.7,30.5,
405,13.5,cardboard box,0.341,45.5,116.9,85.2,147.4,65.4,132.1,39.7,30.5,
406,13.533,cardboard box,0.34,45.5,116.9,85.2,147.4,65.3,132.1,39.7,30.5,
407,13.567,cardboard box,0.337,44.9,116.6,85.6,147.3,65.3,132.0,40.7,30.7,
408,13.6,cardboard box,0.321,45.7,117.0,85.2,147.4,65.4,132.2,39.4,30.4,
409,13.633,cardboard box,0.32,45.8,117.0,85.1,147.4,65.5,132.2,39.4,30.4,
410,13.667,cardboard box,0.277,46.0,117.0,85.1,147.4,65.6,132.2,39.1,30.4,
411,13.7,cardboard box,0.283,46.0,117.0,85.1,147.4,65.5,132.2,39.1,30.4,
412,13.733,cardboard box,0.273,45.9,117.0,85.1,147.4,65.5,132.2,39.2,30.4,
413,13.767,cardboard box,0.271,45.9,117.0,85.1,147.4,65.5,132.2,39.2,30.4,
414,13.8,cardboard box,0.267,45.9,117.0,85.1,147.4,65.5,132.2,39.2,30.4,
415,13.833,cardboard box,0.268,45.9,117.0,85.1,147.4,65.5,132.2,39.2,30.4,
416,13.867,cardboard box,0.259,45.9,117.0,85.2,147.4,65.5,132.2,39.2,30.4,
417,13.9,cardboard box,0.263,45.9,117.0,85.2,147.4,65.5,132.2,39.3,30.4,
418,13.933,cardboard box,0.284,45.8,116.9,85.2,147.3,65.5,132.1,39.4,30.4,
419,13.967,cardboard box,0.283,45.8,116.9,85.2,147.3,65.5,132.1,39.4,30.4,
420,14.0,cardboard box,0.299,45.6,116.9,85.0,147.4,65.3,132.2,39.3,30.5,
420,14.0,shopping bag,0.268,174.6,441.2,226.7,578.8,200.6,510.0,52.1,137.6,
421,14.033,cardboard box,0.3,45.6,116.9,85.0,147.4,65.3,132.2,39.3,30.5,
421,14.033,shopping bag,0.265,174.6,441.2,226.7,578.8,200.6,510.0,52.1,137.6,
422,14.067,cardboard box,0.304,45.6,116.9,85.0,147.4,65.3,132.1,39.4,30.6,
422,14.067,shopping bag,0.251,174.5,441.2,226.7,578.8,200.6,510.0,52.2,137.6,
423,14.1,cardboard box,0.304,45.6,116.9,85.0,147.4,65.3,132.1,39.4,30.6,
423,14.1,shopping bag,0.251,174.5,441.2,226.7,578.8,200.6,510.0,52.2,137.6,
424,14.133,cardboard box,0.305,45.6,116.9,85.0,147.4,65.3,132.1,39.4,30.6,
424,14.133,shopping bag,0.251,174.5,441.2,226.7,578.8,200.6,510.0,52.2,137.6,
425,14.167,cardboard box,0.331,45.5,116.9,85.0,147.4,65.3,132.1,39.5,30.6,
425,14.167,shopping bag,0.257,174.5,441.2,226.7,578.8,200.6,510.0,52.2,137.6,
426,14.2,cardboard box,0.329,45.6,116.9,84.9,147.4,65.3,132.2,39.4,30.5,
426,14.2,shopping bag,0.28,174.5,441.1,226.7,578.8,200.6,510.0,52.2,137.6,
427,14.233,cardboard box,0.327,45.6,116.9,84.9,147.4,65.3,132.2,39.4,30.5,
427,14.233,shopping bag,0.275,174.5,441.1,226.7,578.8,200.6,510.0,52.2,137.6,
428,14.267,cardboard box,0.326,45.6,116.9,85.0,147.4,65.3,132.1,39.4,30.5,
428,14.267,shopping bag,0.276,174.5,441.1,226.7,578.8,200.6,510.0,52.2,137.7,
429,14.3,cardboard box,0.324,45.6,116.9,85.0,147.4,65.3,132.1,39.4,30.5,
429,14.3,shopping bag,0.279,174.5,441.1,226.7,578.8,200.6,510.0,52.2,137.7,
430,14.333,cardboard box,0.301,45.7,116.9,85.0,147.4,65.3,132.2,39.3,30.5,
430,14.333,shopping bag,0.278,174.5,441.2,226.8,578.7,200.6,510.0,52.3,137.6,
431,14.367,cardboard box,0.298,45.7,116.9,85.0,147.4,65.4,132.2,39.2,30.5,
431,14.367,shopping bag,0.28,174.5,441.2,226.8,578.7,200.6,510.0,52.3,137.6,
432,14.4,cardboard box,0.297,45.7,116.9,85.0,147.4,65.4,132.2,39.3,30.5,
432,14.4,shopping bag,0.284,174.5,441.2,226.8,578.7,200.6,510.0,52.3,137.6,
433,14.433,cardboard box,0.27,45.5,117.0,85.0,147.4,65.3,132.2,39.4,30.5,
434,14.467,cardboard box,0.26,45.5,116.9,85.0,147.4,65.3,132.2,39.5,30.5,
435,14.5,cardboard box,0.272,45.4,116.9,85.0,147.4,65.2,132.2,39.6,30.5,
436,14.533,cardboard box,0.272,45.4,116.9,85.0,147.4,65.2,132.2,39.6,30.5,
437,14.567,cardboard box,0.257,45.5,116.9,85.0,147.4,65.3,132.2,39.5,30.5,
438,14.6,cardboard box,0.255,45.5,116.9,85.0,147.4,65.3,132.2,39.5,30.5,
455,15.167,cardboard box,0.251,45.5,116.9,85.0,147.4,65.2,132.2,39.5,30.5,
456,15.2,cardboard box,0.252,45.5,117.0,85.0,147.4,65.3,132.2,39.6,30.5,
460,15.333,shopping bag,0.274,174.1,440.8,226.6,578.9,200.4,509.8,52.5,138.0,
461,15.367,shopping bag,0.303,174.2,440.9,226.3,578.8,200.3,509.9,52.1,138.0,
462,15.4,shopping bag,0.302,174.2,440.9,226.3,578.8,200.3,509.9,52.1,138.0,
463,15.433,shopping bag,0.302,174.2,440.9,226.3,578.8,200.3,509.9,52.1,138.0,
464,15.467,shopping bag,0.282,174.2,440.8,226.3,578.9,200.3,509.9,52.1,138.0,
465,15.5,shopping bag,0.277,174.2,440.9,226.3,578.8,200.3,509.9,52.1,138.0,
466,15.533,shopping bag,0.28,174.2,440.8,226.3,578.8,200.3,509.8,52.1,138.0,
467,15.567,shopping bag,0.264,174.2,440.9,226.3,578.9,200.3,509.9,52.1,138.0,
468,15.6,shopping bag,0.274,174.2,440.9,226.3,578.9,200.3,509.9,52.1,138.0,
469,15.633,shopping bag,0.277,174.2,440.9,226.3,578.9,200.3,509.9,52.1,138.0,
470,15.667,shopping bag,0.272,174.2,440.9,226.3,578.9,200.3,509.9,52.1,138.0,
471,15.7,shopping bag,0.265,174.2,440.9,226.3,578.9,200.3,509.9,52.1,138.0,
472,15.733,shopping bag,0.274,174.2,440.9,226.3,578.9,200.3,509.9,52.1,138.0,
473,15.767,shopping bag,0.283,174.2,440.9,226.4,578.9,200.3,509.9,52.2,137.9,
476,15.867,shopping bag,0.254,174.2,441.0,226.3,578.9,200.2,509.9,52.2,137.8,
477,15.9,shopping bag,0.262,174.2,441.0,226.3,578.9,200.3,509.9,52.2,137.8,
479,15.967,shopping bag,0.29,174.1,441.0,226.3,578.9,200.2,509.9,52.2,137.9,
480,16.0,shopping bag,0.333,174.0,440.9,227.4,578.7,200.7,509.8,53.5,137.8,
481,16.033,shopping bag,0.469,174.6,440.9,227.0,578.6,200.8,509.8,52.4,137.7,
482,16.067,shopping bag,0.463,174.6,440.9,227.0,578.6,200.8,509.8,52.4,137.7,
483,16.1,shopping bag,0.469,174.6,440.9,227.0,578.6,200.8,509.8,52.4,137.7,
484,16.133,shopping bag,0.47,174.6,440.9,227.0,578.6,200.8,509.8,52.4,137.7,
485,16.167,shopping bag,0.471,174.6,440.9,227.0,578.6,200.8,509.8,52.4,137.7,
486,16.2,shopping bag,0.495,174.6,441.0,227.0,578.6,200.8,509.8,52.5,137.6,
487,16.233,shopping bag,0.498,174.6,440.9,227.0,578.6,200.8,509.8,52.4,137.6,
488,16.267,shopping bag,0.5,174.6,441.1,226.9,578.6,200.8,509.8,52.4,137.5,
489,16.3,shopping bag,0.499,174.6,441.1,226.9,578.6,200.8,509.8,52.4,137.5,
490,16.333,shopping bag,0.499,174.6,441.1,227.0,578.6,200.8,509.8,52.4,137.5,
491,16.367,shopping bag,0.479,174.5,441.2,227.0,578.6,200.7,509.9,52.5,137.5,
492,16.4,shopping bag,0.476,174.5,441.1,227.0,578.6,200.8,509.9,52.5,137.5,
493,16.433,shopping bag,0.322,174.6,441.1,226.6,578.8,200.6,509.9,52.0,137.6,
494,16.467,shopping bag,0.324,174.6,441.1,226.6,578.8,200.6,509.9,52.0,137.6,
495,16.5,shopping bag,0.344,174.6,441.1,226.6,578.8,200.6,510.0,52.1,137.6,
496,16.533,shopping bag,0.351,174.5,441.1,226.6,578.8,200.6,510.0,52.1,137.6,
497,16.567,shopping bag,0.323,174.5,441.2,226.6,578.8,200.6,510.0,52.1,137.6,
498,16.6,shopping bag,0.321,174.5,441.2,226.6,578.8,200.6,510.0,52.1,137.6,
499,16.633,shopping bag,0.355,174.5,441.1,226.6,578.8,200.6,510.0,52.1,137.6,
500,16.667,shopping bag,0.353,174.5,441.2,226.6,578.8,200.6,510.0,52.1,137.6,
501,16.7,shopping bag,0.305,174.4,441.2,226.5,578.9,200.5,510.1,52.2,137.6,
502,16.733,shopping bag,0.306,174.4,441.2,226.5,578.9,200.4,510.1,52.2,137.6,
503,16.767,shopping bag,0.286,174.3,441.2,226.5,578.9,200.4,510.0,52.2,137.7,
504,16.8,shopping bag,0.284,174.3,441.2,226.5,578.9,200.4,510.0,52.2,137.7,
505,16.833,shopping bag,0.311,174.2,441.2,226.6,578.9,200.4,510.0,52.4,137.7,
505,16.833,shopping bag,0.282,178.1,312.3,237.8,388.7,208.0,350.5,59.8,76.4,7
506,16.867,shopping bag,0.324,174.2,441.2,226.6,578.9,200.4,510.0,52.4,137.7,
506,16.867,shopping bag,0.281,178.1,312.3,237.8,388.7,207.9,350.5,59.8,76.4,7
507,16.9,shopping bag,0.31,174.2,441.2,226.6,578.9,200.4,510.0,52.4,137.6,
508,16.933,shopping bag,0.3,174.1,441.2,226.6,578.9,200.3,510.1,52.5,137.7,
509,16.967,shopping bag,0.314,174.2,441.1,226.6,578.8,200.4,510.0,52.4,137.7,
510,17.0,shopping bag,0.301,174.2,441.1,226.6,578.8,200.4,510.0,52.4,137.7,
511,17.033,shopping bag,0.328,174.1,441.3,226.5,578.8,200.3,510.1,52.4,137.6,
512,17.067,shopping bag,0.354,174.1,441.3,226.5,578.8,200.3,510.1,52.4,137.5,
513,17.1,shopping bag,0.314,174.2,441.3,226.5,578.8,200.3,510.0,52.3,137.6,
514,17.133,shopping bag,0.314,174.2,441.3,226.5,578.8,200.3,510.0,52.3,137.6,
515,17.167,shopping bag,0.32,174.2,441.3,226.5,578.8,200.3,510.0,52.3,137.5,
516,17.2,shopping bag,0.378,174.1,441.2,226.5,578.8,200.3,510.0,52.5,137.7,
517,17.233,shopping bag,0.37,174.0,441.2,226.6,578.8,200.3,510.0,52.6,137.6,
518,17.267,shopping bag,0.407,174.1,441.2,226.6,578.8,200.3,510.0,52.5,137.6,
519,17.3,shopping bag,0.464,174.1,441.2,226.6,578.8,200.3,510.0,52.5,137.5,
520,17.333,shopping bag,0.426,174.0,441.2,226.7,578.4,200.3,509.8,52.7,137.2,
521,17.367,shopping bag,0.459,174.0,441.1,227.2,578.4,200.6,509.8,53.2,137.3,
522,17.4,shopping bag,0.498,174.1,441.0,227.3,578.5,200.7,509.8,53.2,137.4,
523,17.433,shopping bag,0.497,174.1,441.0,227.3,578.5,200.7,509.8,53.2,137.4,
524,17.467,shopping bag,0.504,174.1,441.0,227.3,578.5,200.7,509.8,53.2,137.4,
525,17.5,shopping bag,0.498,174.1,441.0,227.3,578.6,200.7,509.8,53.3,137.6,
526,17.533,shopping bag,0.429,174.1,440.9,227.3,578.6,200.7,509.7,53.1,137.7,
527,17.567,shopping bag,0.413,174.2,440.9,227.2,578.5,200.7,509.7,53.1,137.6,
528,17.6,shopping bag,0.382,174.2,440.9,227.2,578.6,200.7,509.7,53.0,137.7,
529,17.633,shopping bag,0.46,174.1,440.6,227.1,579.0,200.6,509.8,53.0,138.4,10
530,17.667,shopping bag,0.638,173.8,440.4,227.4,578.7,200.6,509.5,53.5,138.2,10
531,17.7,shopping bag,0.638,173.8,440.4,227.4,578.7,200.6,509.5,53.5,138.2,10
532,17.733,shopping bag,0.445,173.0,440.8,227.2,579.2,200.1,510.0,54.1,138.4,10
533,17.767,shopping bag,0.45,173.0,440.7,227.2,579.2,200.1,510.0,54.1,138.5,10
542,18.067,handbag,0.26,282.4,627.3,351.6,720.0,317.0,673.6,69.2,92.7,10
543,18.1,handbag,0.263,282.4,627.3,351.6,720.0,317.0,673.7,69.2,92.7,10
547,18.233,shopping bag,0.506,174.6,441.0,228.2,578.2,201.4,509.6,53.6,137.2,
548,18.267,shopping bag,0.493,174.7,441.3,227.6,578.1,201.1,509.7,52.9,136.7,
549,18.3,shopping bag,0.487,174.7,441.3,227.6,578.0,201.1,509.7,52.9,136.7,
550,18.333,shopping bag,0.393,174.7,441.4,227.5,577.9,201.1,509.7,52.8,136.5,
551,18.367,shopping bag,0.396,174.7,441.4,227.5,577.9,201.1,509.7,52.8,136.5,
552,18.4,shopping bag,0.388,174.7,441.4,227.5,577.9,201.1,509.7,52.8,136.5,
553,18.433,shopping bag,0.325,174.5,441.4,227.5,578.0,201.0,509.7,53.0,136.5,
554,18.467,shopping bag,0.367,174.4,441.4,227.6,577.9,201.0,509.7,53.1,136.5,
555,18.5,shopping bag,0.321,174.2,441.3,227.6,578.1,200.9,509.7,53.4,136.9,
556,18.533,shopping bag,0.325,174.2,441.3,227.6,578.1,200.9,509.7,53.4,136.9,
557,18.567,shopping bag,0.325,174.2,441.3,227.6,578.1,200.9,509.7,53.4,136.9,
558,18.6,shopping bag,0.46,174.4,441.3,227.7,578.2,201.0,509.8,53.2,136.9,
559,18.633,shopping bag,0.459,174.4,441.3,227.7,578.2,201.0,509.8,53.2,136.9,
560,18.667,shopping bag,0.376,174.4,441.2,227.5,578.1,201.0,509.7,53.1,136.9,
561,18.7,shopping bag,0.283,174.3,441.1,227.3,577.8,200.8,509.5,52.9,136.7,
562,18.733,shopping bag,0.265,174.4,441.0,227.3,577.8,200.8,509.4,52.9,136.8,
563,18.767,shopping bag,0.263,174.3,441.0,227.3,577.8,200.8,509.4,52.9,136.8,
564,18.8,shopping bag,0.252,174.4,441.1,227.2,577.9,200.8,509.5,52.8,136.8,
565,18.833,shopping bag,0.262,174.4,441.0,227.2,577.9,200.8,509.5,52.8,136.8,
566,18.867,shopping bag,0.259,174.2,441.0,227.6,578.0,200.9,509.5,53.3,137.1,4
571,19.033,shopping bag,0.356,172.3,441.2,227.8,578.8,200.0,510.0,55.5,137.5,4
572,19.067,shopping bag,0.335,172.4,441.3,227.7,578.7,200.1,510.0,55.3,137.5,4
600,20.0,bottle,0.252,1015.6,149.4,1032.6,199.7,1024.1,174.5,17.0,50.4,
601,20.033,shopping bag,0.268,172.6,440.1,221.7,576.4,197.1,508.3,49.1,136.3,4
602,20.067,bottle,0.358,179.0,490.2,209.4,575.2,194.2,532.7,30.4,85.1,4
603,20.1,shopping bag,0.26,174.0,440.7,219.8,576.5,196.9,508.6,45.9,135.7,
604,20.133,shopping bag,0.26,174.0,440.7,219.8,576.5,196.9,508.6,45.9,135.7,
605,20.167,shopping bag,0.258,174.0,440.7,219.8,576.5,196.9,508.6,45.9,135.7,
